paper_id,content_path,schema_valid_outputs,schema_invalid_outputs,non_empty_extractions_evaluable,grounded_extractions,extracted_values_evaluable,unsupported_values_proxy
paper1860,Data/paper1860/content.txt,6,2,6,2,27,9
paper1861,Data/paper1861/content.txt,7,1,7,2,26,15
paper1862,Data/paper1862/content.txt,6,2,6,1,27,13
paper1863,Data/paper1863/content.txt,7,1,7,5,24,5
paper1864,Data/paper1864/content.txt,7,1,8,4,26,4
paper1865,Data/paper1865/content.txt,0,8,8,0,148,60
paper1866,Data/paper1866/content.txt,5,3,7,3,34,11
paper1867,Data/paper1867/content.txt,7,1,7,4,27,6
paper1868,Data/paper1868/content.txt,6,2,7,2,26,10
paper1869,Data/paper1869/content.txt,8,0,7,5,36,15
paper187,Data/paper187/content.txt,7,1,7,4,28,10
paper1870,Data/paper1870/content.txt,6,2,7,4,31,9
paper1871,Data/paper1871/content.txt,6,2,6,2,27,7
paper1872,Data/paper1872/content.txt,8,0,7,4,25,6
paper1873,Data/paper1873/content.txt,7,1,7,2,30,14
paper1874,Data/paper1874/content.txt,7,1,7,5,29,10
paper1875,Data/paper1875/content.txt,0,8,8,0,120,96
paper1876,Data/paper1876/content.txt,8,0,7,3,27,7
paper1877,Data/paper1877/content.txt,7,1,7,5,28,8
paper1878,Data/paper1878/content.txt,7,1,7,3,40,9
paper1879,Data/paper1879/content.txt,8,0,0,0,0,0
paper188,Data/paper188/content.txt,7,1,7,4,24,9
paper1880,Data/paper1880/content.txt,6,2,7,1,28,9
paper1881,Data/paper1881/content.txt,7,1,7,5,28,8
paper1882,Data/paper1882/content.txt,6,2,7,5,32,9
paper1883,Data/paper1883/content.txt,6,2,7,5,28,7
paper1884,Data/paper1884/content.txt,6,2,7,2,32,14
paper1885,Data/paper1885/content.txt,8,0,7,5,31,16
paper1886,Data/paper1886/content.txt,6,2,7,4,32,6
paper1887,Data/paper1887/content.txt,6,2,7,3,31,9
paper1888,Data/paper1888/content.txt,6,2,7,2,36,19
paper1889,Data/paper1889/content.txt,7,1,7,2,29,13
paper189,Data/paper189/content.txt,8,0,7,3,25,16
paper1890,Data/paper1890/content.txt,8,0,0,0,0,0
paper1891,Data/paper1891/content.txt,7,1,8,3,33,16
paper1892,Data/paper1892/content.txt,6,2,8,2,32,9
paper1893,Data/paper1893/content.txt,6,2,7,2,27,7
paper1894,Data/paper1894/content.txt,5,3,7,1,26,12
paper1895,Data/paper1895/content.txt,5,3,7,1,25,6
paper1896,Data/paper1896/content.txt,6,2,7,3,25,5
paper1897,Data/paper1897/content.txt,8,0,7,2,33,6
paper1898,Data/paper1898/content.txt,8,0,7,4,27,8
paper1899,Data/paper1899/content.txt,6,2,7,1,29,9
paper19,Data/paper19/content.txt,6,2,7,1,26,7
paper190,Data/paper190/content.txt,8,0,8,4,25,16
paper1900,Data/paper1900/content.txt,7,1,7,3,35,8
paper1901,Data/paper1901/content.txt,8,0,6,5,24,13
paper1902,Data/paper1902/content.txt,7,1,7,5,33,13
paper1903,Data/paper1903/content.txt,6,2,7,2,35,16
paper1904,Data/paper1904/content.txt,8,0,7,2,27,7
paper1905,Data/paper1905/content.txt,8,0,7,6,26,11
paper1906,Data/paper1906/content.txt,8,0,7,2,30,10
paper1907,Data/paper1907/content.txt,7,1,8,4,29,11
paper1908,Data/paper1908/content.txt,6,2,6,3,22,7
paper1909,Data/paper1909/content.txt,6,2,7,4,24,14
paper191,Data/paper191/content.txt,7,1,8,2,24,6
paper1910,Data/paper1910/content.txt,6,2,7,4,28,5
paper1911,Data/paper1911/content.txt,6,2,7,4,33,12
paper1912,Data/paper1912/content.txt,6,2,7,3,26,9
paper1913,Data/paper1913/content.txt,4,4,7,0,26,6
paper1914,Data/paper1914/content.txt,7,1,8,2,32,12
paper1915,Data/paper1915/content.txt,7,1,7,2,32,13
paper1916,Data/paper1916/content.txt,0,8,8,0,56,32
paper1917,Data/paper1917/content.txt,6,2,7,2,33,8
paper1918,Data/paper1918/content.txt,6,2,6,2,24,5
paper1919,Data/paper1919/content.txt,8,0,7,6,23,6
paper192,Data/paper192/content.txt,6,2,7,4,28,5
paper1920,Data/paper1920/content.txt,7,1,6,4,31,13
paper1921,Data/paper1921/content.txt,8,0,7,2,29,9
paper1922,Data/paper1922/content.txt,6,2,7,2,31,11
paper1923,Data/paper1923/content.txt,8,0,8,6,28,9
paper1924,Data/paper1924/content.txt,8,0,7,6,29,13
paper1925,Data/paper1925/content.txt,8,0,7,3,28,9
paper1926,Data/paper1926/content.txt,8,0,7,2,39,12
paper1927,Data/paper1927/content.txt,8,0,7,1,35,21
paper1928,Data/paper1928/content.txt,8,0,7,3,22,6
paper1929,Data/paper1929/content.txt,8,0,7,3,28,10
paper193,Data/paper193/content.txt,8,0,6,5,29,12
paper1930,Data/paper1930/content.txt,8,0,7,5,25,4
paper1931,Data/paper1931/content.txt,8,0,7,3,27,11
paper1932,Data/paper1932/content.txt,8,0,7,2,31,7
paper1933,Data/paper1933/content.txt,8,0,7,6,33,15
paper1934,Data/paper1934/content.txt,8,0,7,4,33,11
paper1935,Data/paper1935/content.txt,8,0,7,2,23,5
paper1936,Data/paper1936/content.txt,8,0,6,1,33,11
paper1937,Data/paper1937/content.txt,8,0,7,3,22,4
paper1938,Data/paper1938/content.txt,8,0,7,3,28,10
paper1939,Data/paper1939/content.txt,8,0,7,2,28,8
paper194,Data/paper194/content.txt,8,0,7,3,18,6
paper1940,Data/paper1940/content.txt,8,0,6,3,38,13
paper1941,Data/paper1941/content.txt,8,0,7,2,28,10
paper1942,Data/paper1942/content.txt,8,0,8,3,28,11
paper1943,Data/paper1943/content.txt,8,0,7,6,24,10
paper1944,Data/paper1944/content.txt,8,0,7,5,27,11
paper1945,Data/paper1945/content.txt,8,0,7,6,25,13
paper1946,Data/paper1946/content.txt,8,0,7,2,34,15
paper1947,Data/paper1947/content.txt,8,0,6,5,34,20
paper1948,Data/paper1948/content.txt,8,0,7,4,24,10
paper1949,Data/paper1949/content.txt,8,0,8,1,23,10
paper195,Data/paper195/content.txt,8,0,7,2,29,12
paper1950,Data/paper1950/content.txt,8,0,7,0,28,19
paper1951,Data/paper1951/content.txt,8,0,7,3,23,8
paper1952,Data/paper1952/content.txt,8,0,7,1,25,11
paper1953,Data/paper1953/content.txt,8,0,7,2,25,13
paper1954,Data/paper1954/content.txt,8,0,7,2,24,8
paper1955,Data/paper1955/content.txt,8,0,7,4,24,12
paper1956,Data/paper1956/content.txt,8,0,6,6,22,14
paper1957,Data/paper1957/content.txt,8,0,7,4,23,10
paper1958,Data/paper1958/content.txt,8,0,6,1,17,8
paper1959,Data/paper1959/content.txt,8,0,7,1,27,15
paper196,Data/paper196/content.txt,8,0,7,4,34,15
paper1960,Data/paper1960/content.txt,8,0,7,4,31,16
paper1961,Data/paper1961/content.txt,8,0,7,3,29,13
paper1962,Data/paper1962/content.txt,8,0,7,4,29,14
paper1963,Data/paper1963/content.txt,8,0,7,2,27,9
paper1964,Data/paper1964/content.txt,8,0,6,3,19,5
paper1965,Data/paper1965/content.txt,8,0,7,3,21,9
paper1966,Data/paper1966/content.txt,8,0,6,3,35,24
paper1967,Data/paper1967/content.txt,8,0,7,5,25,12
paper1968,Data/paper1968/content.txt,8,0,7,4,27,12
paper1969,Data/paper1969/content.txt,8,0,5,3,17,10
paper197,Data/paper197/content.txt,8,0,7,3,34,17
paper1970,Data/paper1970/content.txt,8,0,6,4,27,14
paper1971,Data/paper1971/content.txt,8,0,7,6,29,18
paper1972,Data/paper1972/content.txt,8,0,5,4,14,6
paper1973,Data/paper1973/content.txt,8,0,7,3,29,14
paper1974,Data/paper1974/content.txt,8,0,7,2,31,18
paper1975,Data/paper1975/content.txt,8,0,7,3,26,11
paper1976,Data/paper1976/content.txt,8,0,7,5,35,23
paper1977,Data/paper1977/content.txt,8,0,7,4,20,11
paper1978,Data/paper1978/content.txt,8,0,6,2,16,7
paper1979,Data/paper1979/content.txt,8,0,6,2,24,12
paper198,Data/paper198/content.txt,8,0,7,4,30,13
paper1980,Data/paper1980/content.txt,8,0,7,3,30,17
paper1981,Data/paper1981/content.txt,8,0,8,4,32,17
paper1982,Data/paper1982/content.txt,8,0,7,4,28,20
paper1983,Data/paper1983/content.txt,8,0,6,3,20,10
paper1984,Data/paper1984/content.txt,8,0,7,2,22,8
paper1985,Data/paper1985/content.txt,8,0,5,1,19,10
paper1986,Data/paper1986/content.txt,8,0,7,2,21,10
paper1987,Data/paper1987/content.txt,8,0,6,3,20,8
paper1988,Data/paper1988/content.txt,8,0,6,3,23,12
paper1989,Data/paper1989/content.txt,8,0,7,1,29,16
paper199,Data/paper199/content.txt,8,0,7,2,32,14
paper1990,Data/paper1990/content.txt,8,0,7,3,24,11
paper1991,Data/paper1991/content.txt,8,0,7,1,24,8
paper1992,Data/paper1992/content.txt,8,0,7,3,31,12
paper1993,Data/paper1993/content.txt,8,0,7,3,30,9
paper1994,Data/paper1994/content.txt,8,0,8,4,32,16
paper1995,Data/paper1995/content.txt,8,0,7,2,22,5
paper1996,Data/paper1996/content.txt,8,0,5,1,20,8
paper1997,Data/paper1997/content.txt,8,0,7,2,27,13
paper1998,Data/paper1998/content.txt,8,0,7,2,26,9
paper1999,Data/paper1999/content.txt,8,0,7,5,26,9
paper2,Data/paper2/content.txt,8,0,7,6,27,10
paper20,Data/paper20/content.txt,8,0,7,1,31,15
paper200,Data/paper200/content.txt,8,0,7,6,31,17
paper2000,Data/paper2000/content.txt,8,0,7,5,22,12
paper2001,Data/paper2001/content.txt,8,0,7,4,27,11
paper2002,Data/paper2002/content.txt,8,0,7,4,26,12
paper2003,Data/paper2003/content.txt,8,0,7,2,28,11
paper2004,Data/paper2004/content.txt,8,0,7,2,20,6
paper2005,Data/paper2005/content.txt,8,0,7,5,26,8
paper2006,Data/paper2006/content.txt,8,0,7,6,33,12
paper2007,Data/paper2007/content.txt,8,0,7,2,20,4
paper2008,Data/paper2008/content.txt,8,0,7,4,23,9
paper2009,Data/paper2009/content.txt,8,0,7,5,20,11
paper201,Data/paper201/content.txt,8,0,7,4,28,12
paper2010,Data/paper2010/content.txt,8,0,7,5,27,15
paper2011,Data/paper2011/content.txt,8,0,7,4,24,6
paper2012,Data/paper2012/content.txt,8,0,7,5,24,10
paper2013,Data/paper2013/content.txt,8,0,7,3,33,12
paper2014,Data/paper2014/content.txt,8,0,7,4,26,9
paper2015,Data/paper2015/content.txt,8,0,8,4,29,12
paper2016,Data/paper2016/content.txt,8,0,7,4,29,12
paper2017,Data/paper2017/content.txt,8,0,7,3,22,7
paper2018,Data/paper2018/content.txt,8,0,7,4,22,10
paper2019,Data/paper2019/content.txt,8,0,6,0,28,11
paper202,Data/paper202/content.txt,8,0,7,5,25,7
paper2020,Data/paper2020/content.txt,8,0,7,5,28,10
paper2021,Data/paper2021/content.txt,8,0,7,5,35,14
paper2022,Data/paper2022/content.txt,8,0,7,5,24,11
paper2023,Data/paper2023/content.txt,8,0,7,1,25,7
paper2024,Data/paper2024/content.txt,8,0,7,3,30,13
paper2025,Data/paper2025/content.txt,8,0,7,4,30,12
paper2026,Data/paper2026/content.txt,8,0,8,6,27,10
paper2027,Data/paper2027/content.txt,8,0,7,3,27,12
paper2028,Data/paper2028/content.txt,8,0,7,5,37,17
paper2029,Data/paper2029/content.txt,8,0,7,4,25,13
paper203,Data/paper203/content.txt,8,0,8,4,35,14
paper2030,Data/paper2030/content.txt,8,0,7,1,23,8
paper2031,Data/paper2031/content.txt,8,0,7,2,29,11
paper2032,Data/paper2032/content.txt,8,0,8,5,25,7
paper2033,Data/paper2033/content.txt,8,0,7,5,27,10
paper2034,Data/paper2034/content.txt,8,0,7,6,32,9
paper2035,Data/paper2035/content.txt,8,0,7,3,23,9
paper2036,Data/paper2036/content.txt,8,0,7,4,29,10
paper2037,Data/paper2037/content.txt,8,0,7,5,30,12
paper2038,Data/paper2038/content.txt,8,0,7,4,32,12
paper2039,Data/paper2039/content.txt,8,0,7,4,28,9
paper204,Data/paper204/content.txt,8,0,7,1,31,13
paper2040,Data/paper2040/content.txt,8,0,7,6,26,10
paper2041,Data/paper2041/content.txt,8,0,7,4,26,13
paper2042,Data/paper2042/content.txt,8,0,7,3,30,14
paper2043,Data/paper2043/content.txt,8,0,7,4,29,12
paper2044,Data/paper2044/content.txt,8,0,7,5,24,6
paper2045,Data/paper2045/content.txt,8,0,7,2,28,15
paper2046,Data/paper2046/content.txt,8,0,7,3,29,9
paper2047,Data/paper2047/content.txt,8,0,7,2,31,9
paper2048,Data/paper2048/content.txt,8,0,7,3,30,11
paper2049,Data/paper2049/content.txt,8,0,6,0,23,12
paper205,Data/paper205/content.txt,8,0,7,1,30,5
paper2050,Data/paper2050/content.txt,8,0,7,4,31,16
paper2051,Data/paper2051/content.txt,8,0,7,4,27,14
paper2052,Data/paper2052/content.txt,8,0,8,3,28,6
paper2053,Data/paper2053/content.txt,8,0,8,2,33,14
paper2054,Data/paper2054/content.txt,8,0,7,4,33,20
paper2055,Data/paper2055/content.txt,8,0,8,4,36,13
paper2056,Data/paper2056/content.txt,8,0,7,3,28,14
paper2057,Data/paper2057/content.txt,8,0,7,5,29,14
paper2058,Data/paper2058/content.txt,8,0,7,3,28,7
paper2059,Data/paper2059/content.txt,8,0,7,3,25,12
paper206,Data/paper206/content.txt,8,0,7,4,25,4
paper2060,Data/paper2060/content.txt,8,0,7,2,31,11
paper2061,Data/paper2061/content.txt,8,0,7,3,25,11
paper2062,Data/paper2062/content.txt,8,0,5,2,16,7
paper2063,Data/paper2063/content.txt,8,0,8,5,33,13
paper2064,Data/paper2064/content.txt,8,0,7,5,34,19
paper2065,Data/paper2065/content.txt,8,0,7,3,29,16
paper2066,Data/paper2066/content.txt,8,0,7,2,29,12
paper2067,Data/paper2067/content.txt,8,0,7,6,27,8
paper2068,Data/paper2068/content.txt,8,0,7,4,17,6
paper2069,Data/paper2069/content.txt,8,0,7,4,24,13
paper207,Data/paper207/content.txt,8,0,7,1,25,9
paper2070,Data/paper2070/content.txt,8,0,7,3,26,10
paper2071,Data/paper2071/content.txt,8,0,7,3,27,10
paper2072,Data/paper2072/content.txt,8,0,7,5,26,15
paper2073,Data/paper2073/content.txt,8,0,6,4,25,12
paper2074,Data/paper2074/content.txt,8,0,7,2,23,11
paper2075,Data/paper2075/content.txt,8,0,8,7,28,13
paper2076,Data/paper2076/content.txt,8,0,7,3,32,16
paper2077,Data/paper2077/content.txt,8,0,7,2,27,16
paper2078,Data/paper2078/content.txt,8,0,7,2,27,15
paper2079,Data/paper2079/content.txt,8,0,7,5,24,9
paper208,Data/paper208/content.txt,8,0,7,5,24,8
paper2080,Data/paper2080/content.txt,8,0,7,5,22,12
paper2081,Data/paper2081/content.txt,8,0,7,4,35,18
paper2082,Data/paper2082/content.txt,8,0,7,3,33,24
paper2083,Data/paper2083/content.txt,8,0,0,0,0,0
paper2084,Data/paper2084/content.txt,8,0,7,2,23,9
paper2085,Data/paper2085/content.txt,8,0,6,1,31,12
paper2086,Data/paper2086/content.txt,8,0,7,0,24,16
paper2087,Data/paper2087/content.txt,8,0,8,2,24,9
paper2088,Data/paper2088/content.txt,8,0,8,5,26,14
paper2089,Data/paper2089/content.txt,8,0,7,1,36,13
paper209,Data/paper209/content.txt,8,0,7,3,27,8
paper2090,Data/paper2090/content.txt,8,0,7,2,24,9
paper2091,Data/paper2091/content.txt,8,0,7,3,33,17
paper2092,Data/paper2092/content.txt,8,0,7,3,24,12
paper2093,Data/paper2093/content.txt,8,0,7,1,28,12
paper2094,Data/paper2094/content.txt,8,0,7,0,28,12
paper2095,Data/paper2095/content.txt,8,0,6,1,26,13
paper2096,Data/paper2096/content.txt,8,0,7,4,29,16
paper2097,Data/paper2097/content.txt,8,0,7,2,25,13
paper2098,Data/paper2098/content.txt,8,0,7,2,31,21
paper2099,Data/paper2099/content.txt,8,0,7,3,22,11
paper21,Data/paper21/content.txt,8,0,7,2,26,8
paper210,Data/paper210/content.txt,8,0,7,4,25,7
paper2100,Data/paper2100/content.txt,8,0,7,4,32,14
paper2101,Data/paper2101/content.txt,8,0,7,5,27,13
paper2102,Data/paper2102/content.txt,8,0,7,4,34,13
paper2103,Data/paper2103/content.txt,8,0,8,2,27,13
paper2104,Data/paper2104/content.txt,8,0,7,1,28,17
paper2105,Data/paper2105/content.txt,8,0,7,3,19,10
paper2106,Data/paper2106/content.txt,8,0,7,3,33,17
paper2107,Data/paper2107/content.txt,8,0,7,1,31,18
paper2108,Data/paper2108/content.txt,8,0,7,5,28,17
paper2109,Data/paper2109/content.txt,8,0,7,2,34,17
paper211,Data/paper211/content.txt,8,0,7,2,31,14
paper2110,Data/paper2110/content.txt,8,0,7,3,24,11
paper2111,Data/paper2111/content.txt,8,0,7,2,27,12
paper2112,Data/paper2112/content.txt,8,0,7,1,27,16
paper2113,Data/paper2113/content.txt,8,0,7,2,23,15
paper2114,Data/paper2114/content.txt,8,0,7,1,23,10
paper2115,Data/paper2115/content.txt,8,0,7,2,21,13
paper2116,Data/paper2116/content.txt,8,0,7,1,28,12
paper2117,Data/paper2117/content.txt,8,0,6,3,21,11
paper2118,Data/paper2118/content.txt,8,0,7,1,29,17
paper2119,Data/paper2119/content.txt,8,0,7,0,24,11
paper212,Data/paper212/content.txt,8,0,6,2,22,4
paper2120,Data/paper2120/content.txt,8,0,7,5,24,14
paper2121,Data/paper2121/content.txt,8,0,7,1,32,21
paper2122,Data/paper2122/content.txt,8,0,7,2,28,18
paper2123,Data/paper2123/content.txt,8,0,7,1,25,13
paper2124,Data/paper2124/content.txt,8,0,7,1,23,14
paper2125,Data/paper2125/content.txt,8,0,7,2,26,13
paper2126,Data/paper2126/content.txt,8,0,7,1,25,11
paper2127,Data/paper2127/content.txt,8,0,8,2,31,16
paper2128,Data/paper2128/content.txt,8,0,7,0,28,19
paper2129,Data/paper2129/content.txt,8,0,7,4,28,17
paper213,Data/paper213/content.txt,8,0,7,5,24,10
paper2130,Data/paper2130/content.txt,8,0,7,5,24,18
paper2131,Data/paper2131/content.txt,8,0,7,7,24,15
paper2132,Data/paper2132/content.txt,8,0,7,4,28,13
paper2133,Data/paper2133/content.txt,8,0,7,1,28,12
paper2134,Data/paper2134/content.txt,8,0,7,2,20,5
paper2135,Data/paper2135/content.txt,8,0,6,1,21,7
paper2136,Data/paper2136/content.txt,8,0,8,4,29,16
paper2137,Data/paper2137/content.txt,8,0,7,3,23,13
paper2138,Data/paper2138/content.txt,8,0,7,2,26,11
paper2139,Data/paper2139/content.txt,8,0,7,2,17,8
paper214,Data/paper214/content.txt,8,0,7,1,27,8
paper2140,Data/paper2140/content.txt,8,0,7,1,31,17
paper2141,Data/paper2141/content.txt,8,0,7,1,29,16
paper2142,Data/paper2142/content.txt,8,0,7,4,28,11
paper2143,Data/paper2143/content.txt,8,0,7,5,27,10
paper2144,Data/paper2144/content.txt,8,0,7,5,28,12
paper2145,Data/paper2145/content.txt,8,0,7,5,27,14
paper2146,Data/paper2146/content.txt,8,0,6,2,26,20
paper2147,Data/paper2147/content.txt,8,0,7,4,27,15
paper2148,Data/paper2148/content.txt,8,0,7,3,25,15
paper2149,Data/paper2149/content.txt,8,0,7,1,29,15
paper215,Data/paper215/content.txt,8,0,7,4,21,8
paper2150,Data/paper2150/content.txt,8,0,5,1,20,10
paper2151,Data/paper2151/content.txt,8,0,7,3,25,15
paper2152,Data/paper2152/content.txt,8,0,7,4,29,13
paper2153,Data/paper2153/content.txt,8,0,7,6,34,13
paper2154,Data/paper2154/content.txt,8,0,7,3,31,15
paper2155,Data/paper2155/content.txt,8,0,8,4,25,9
paper2156,Data/paper2156/content.txt,8,0,8,5,24,15
paper2157,Data/paper2157/content.txt,8,0,5,0,20,13
paper2158,Data/paper2158/content.txt,8,0,8,5,32,21
paper2159,Data/paper2159/content.txt,8,0,7,2,25,13
paper216,Data/paper216/content.txt,8,0,8,1,42,14
paper2160,Data/paper2160/content.txt,8,0,7,1,20,9
paper2161,Data/paper2161/content.txt,8,0,7,2,28,14
paper2162,Data/paper2162/content.txt,8,0,7,2,27,17
paper2163,Data/paper2163/content.txt,8,0,7,1,35,25
paper2164,Data/paper2164/content.txt,8,0,8,4,31,17
paper2165,Data/paper2165/content.txt,8,0,7,3,22,10
paper2166,Data/paper2166/content.txt,8,0,7,4,28,16
paper2167,Data/paper2167/content.txt,8,0,7,5,27,15
paper2168,Data/paper2168/content.txt,8,0,7,2,39,19
paper2169,Data/paper2169/content.txt,8,0,7,2,21,12
paper217,Data/paper217/content.txt,8,0,7,1,27,11
paper2170,Data/paper2170/content.txt,8,0,7,2,40,23
paper2171,Data/paper2171/content.txt,8,0,6,0,20,14
paper2172,Data/paper2172/content.txt,8,0,7,0,28,15
paper2173,Data/paper2173/content.txt,8,0,8,6,31,17
paper2174,Data/paper2174/content.txt,8,0,6,2,24,14
paper2175,Data/paper2175/content.txt,8,0,7,2,28,15
paper2176,Data/paper2176/content.txt,8,0,6,3,18,14
paper2177,Data/paper2177/content.txt,8,0,8,2,29,16
paper2178,Data/paper2178/content.txt,8,0,7,1,32,13
paper2179,Data/paper2179/content.txt,8,0,7,1,28,14
paper218,Data/paper218/content.txt,8,0,7,2,36,18
paper2180,Data/paper2180/content.txt,8,0,7,2,26,14
paper2181,Data/paper2181/content.txt,8,0,7,4,22,12
paper2182,Data/paper2182/content.txt,8,0,7,5,26,10
paper2183,Data/paper2183/content.txt,8,0,7,4,25,13
paper2184,Data/paper2184/content.txt,8,0,7,3,24,12
paper2185,Data/paper2185/content.txt,8,0,7,5,27,9
paper2186,Data/paper2186/content.txt,8,0,7,1,24,14
paper2187,Data/paper2187/content.txt,8,0,6,0,28,10
paper2188,Data/paper2188/content.txt,8,0,7,2,31,16
paper2189,Data/paper2189/content.txt,8,0,7,3,22,6
paper219,Data/paper219/content.txt,8,0,7,3,25,6
paper2190,Data/paper2190/content.txt,8,0,7,3,27,12
paper2191,Data/paper2191/content.txt,8,0,7,3,24,12
paper2192,Data/paper2192/content.txt,8,0,7,2,19,8
paper2193,Data/paper2193/content.txt,8,0,7,2,27,18
paper2194,Data/paper2194/content.txt,8,0,7,1,28,14
paper2195,Data/paper2195/content.txt,8,0,7,1,27,12
paper2196,Data/paper2196/content.txt,8,0,7,1,32,17
paper2197,Data/paper2197/content.txt,8,0,7,3,23,10
paper2198,Data/paper2198/content.txt,8,0,7,2,20,7
paper2199,Data/paper2199/content.txt,8,0,7,4,34,18
paper22,Data/paper22/content.txt,8,0,6,4,22,11
paper220,Data/paper220/content.txt,8,0,7,4,28,10
paper2200,Data/paper2200/content.txt,8,0,7,4,30,16
paper2201,Data/paper2201/content.txt,8,0,7,2,29,13
paper2202,Data/paper2202/content.txt,8,0,7,2,32,14
paper2203,Data/paper2203/content.txt,8,0,7,4,30,12
paper2204,Data/paper2204/content.txt,8,0,7,0,27,13
paper2205,Data/paper2205/content.txt,8,0,7,3,24,10
paper2206,Data/paper2206/content.txt,8,0,7,6,33,19
paper2207,Data/paper2207/content.txt,8,0,7,5,31,17
paper2208,Data/paper2208/content.txt,8,0,7,4,31,15
paper2209,Data/paper2209/content.txt,8,0,6,0,22,9
paper221,Data/paper221/content.txt,8,0,7,5,25,5
paper2210,Data/paper2210/content.txt,8,0,7,4,22,11
paper2211,Data/paper2211/content.txt,8,0,6,3,26,9
paper2212,Data/paper2212/content.txt,8,0,8,6,26,15
paper2213,Data/paper2213/content.txt,8,0,7,3,27,17
paper2214,Data/paper2214/content.txt,8,0,8,2,30,15
paper2215,Data/paper2215/content.txt,8,0,7,0,27,15
paper2216,Data/paper2216/content.txt,8,0,7,3,27,15
paper2217,Data/paper2217/content.txt,8,0,7,2,29,13
paper2218,Data/paper2218/content.txt,8,0,7,3,22,12
paper2219,Data/paper2219/content.txt,8,0,7,3,27,12
paper222,Data/paper222/content.txt,8,0,7,5,37,12
paper2220,Data/paper2220/content.txt,8,0,7,2,29,13
paper2221,Data/paper2221/content.txt,8,0,8,1,30,15
paper2222,Data/paper2222/content.txt,8,0,7,3,21,7
paper2223,Data/paper2223/content.txt,8,0,7,4,27,13
paper2224,Data/paper2224/content.txt,8,0,7,2,24,15
paper2225,Data/paper2225/content.txt,8,0,7,1,29,13
paper2226,Data/paper2226/content.txt,8,0,7,1,26,12
paper2227,Data/paper2227/content.txt,8,0,7,5,26,13
paper2228,Data/paper2228/content.txt,8,0,7,2,23,10
paper2229,Data/paper2229/content.txt,8,0,8,1,30,12
paper223,Data/paper223/content.txt,8,0,8,6,29,5
paper2230,Data/paper2230/content.txt,8,0,6,2,40,22
paper2231,Data/paper2231/content.txt,8,0,7,3,25,11
paper2232,Data/paper2232/content.txt,8,0,7,1,29,14
paper2233,Data/paper2233/content.txt,8,0,7,3,26,14
paper2234,Data/paper2234/content.txt,8,0,6,2,15,6
paper2235,Data/paper2235/content.txt,8,0,7,2,22,10
paper2236,Data/paper2236/content.txt,8,0,6,3,22,11
paper2237,Data/paper2237/content.txt,8,0,7,3,25,13
paper2238,Data/paper2238/content.txt,8,0,7,1,28,14
paper2239,Data/paper2239/content.txt,8,0,7,5,29,19
paper224,Data/paper224/content.txt,8,0,7,6,27,9
paper2240,Data/paper2240/content.txt,8,0,7,2,28,15
paper2241,Data/paper2241/content.txt,8,0,7,0,23,12
paper2242,Data/paper2242/content.txt,8,0,7,1,29,19
paper2243,Data/paper2243/content.txt,8,0,7,3,32,19
paper2244,Data/paper2244/content.txt,8,0,7,3,21,13
paper2245,Data/paper2245/content.txt,8,0,7,0,20,13
paper2246,Data/paper2246/content.txt,8,0,7,5,20,9
paper2247,Data/paper2247/content.txt,8,0,7,2,29,16
paper2248,Data/paper2248/content.txt,8,0,7,2,28,16
paper2249,Data/paper2249/content.txt,8,0,7,3,25,17
paper225,Data/paper225/content.txt,8,0,7,3,25,8
paper2250,Data/paper2250/content.txt,8,0,7,3,32,12
paper2251,Data/paper2251/content.txt,8,0,7,3,24,14
paper2252,Data/paper2252/content.txt,8,0,7,2,25,15
paper2253,Data/paper2253/content.txt,8,0,7,2,37,27
paper2254,Data/paper2254/content.txt,8,0,5,2,15,8
paper2255,Data/paper2255/content.txt,8,0,7,5,25,15
paper2256,Data/paper2256/content.txt,8,0,7,1,29,15
paper2257,Data/paper2257/content.txt,8,0,7,4,24,6
paper2258,Data/paper2258/content.txt,8,0,7,4,29,13
paper2259,Data/paper2259/content.txt,8,0,6,5,20,8
paper226,Data/paper226/content.txt,8,0,7,5,29,13
paper2260,Data/paper2260/content.txt,8,0,7,1,19,6
paper2261,Data/paper2261/content.txt,8,0,7,4,23,14
paper2262,Data/paper2262/content.txt,8,0,5,5,20,8
paper2263,Data/paper2263/content.txt,8,0,6,0,22,11
paper2264,Data/paper2264/content.txt,8,0,4,2,15,7
paper2265,Data/paper2265/content.txt,8,0,7,1,29,13
paper2266,Data/paper2266/content.txt,8,0,6,3,20,6
paper2267,Data/paper2267/content.txt,8,0,7,1,25,14
paper2268,Data/paper2268/content.txt,8,0,7,3,27,13
paper2269,Data/paper2269/content.txt,8,0,7,4,24,10
paper227,Data/paper227/content.txt,8,0,8,6,28,11
paper2270,Data/paper2270/content.txt,8,0,7,2,20,11
paper2271,Data/paper2271/content.txt,8,0,7,4,23,13
paper2272,Data/paper2272/content.txt,8,0,8,5,27,8
paper2273,Data/paper2273/content.txt,8,0,7,4,31,13
paper2274,Data/paper2274/content.txt,8,0,7,1,28,15
paper2275,Data/paper2275/content.txt,8,0,7,2,25,10
paper2276,Data/paper2276/content.txt,8,0,6,3,27,6
paper2277,Data/paper2277/content.txt,8,0,7,1,20,13
paper2278,Data/paper2278/content.txt,8,0,8,2,27,13
paper2279,Data/paper2279/content.txt,8,0,7,1,26,11
paper228,Data/paper228/content.txt,8,0,7,5,21,6
