paper_id,agent,path,value,evidence
paper1858,characterization,characterization.characterization_methods[3],Field Emission Scanning Electron Microscopy (FESEM),The microstructure of the ðlms was studied using grazing incidence X-ray diffraction (GIXRD) with high intensity (ρCu-K° = 1.54 °A) radiation and a grazing angle of 1/°14. The scan speed of 0.5 seconds and 0.01/°14 per step was applied.
paper1858,characterization,characterization.characterization_methods[4],Atomic Force Microscopy (AFM),The microstructure of the ðlms was studied using grazing incidence X-ray diffraction (GIXRD) with high intensity (ρCu-K° = 1.54 °A) radiation and a grazing angle of 1/°14. The scan speed of 0.5 seconds and 0.01/°14 per step was applied.
paper1859,summary,summary.process_type,PE-ALD (Plasma-Enhanced Atomic Layer Deposition),PE-ALD Ge1/C0xSx using an H2S/Ar plasma reactant has an ALD window capable of a self-limiting growth behavior.
paper1859,summary,summary.temperature_range,50°C to 500°C,PE-ALD Ge1/C0xSx using an H2S/Ar plasma reactant has an ALD window capable of a self-limiting growth behavior.
paper1859,summary,summary.summary,The study investigates the growth and electrical characteristics of PE-ALD Ge1/C0xSx amorphous chalcogenide alloy thin films using a GeCl4 precursor and an H2S reactant for OTS applications in 3D X-point memory scaling.,PE-ALD Ge1/C0xSx using an H2S/Ar plasma reactant has an ALD window capable of a self-limiting growth behavior.
paper1859,target_material,target_material.target_material.material_name,Germanium disulfide,
paper1859,precursor_coreactant,precursor_coreactant.coreactants[1].abbreviation,O3,"The GeCl4 precursor was used in conjunction with a refrigerated bath circulator (RW3, Jeio Tech) that lowered the canister temperature to 5 1C due to a very high vapor pressure of approximately 70 torr at room temperature."
paper1859,precursor_coreactant,precursor_coreactant.coreactants[1].full_name,Ozone,"The GeCl4 precursor was used in conjunction with a refrigerated bath circulator (RW3, Jeio Tech) that lowered the canister temperature to 5 1C due to a very high vapor pressure of approximately 70 torr at room temperature."
paper1859,precursor_coreactant,precursor_coreactant.purge_gas[0].full_name,Argon,"The GeCl4 precursor was used in conjunction with a refrigerated bath circulator (RW3, Jeio Tech) that lowered the canister temperature to 5 1C due to a very high vapor pressure of approximately 70 torr at room temperature."
paper1859,precursor_coreactant,precursor_coreactant.carrier_gas[0].full_name,Argon,"The GeCl4 precursor was used in conjunction with a refrigerated bath circulator (RW3, Jeio Tech) that lowered the canister temperature to 5 1C due to a very high vapor pressure of approximately 70 torr at room temperature."
paper1859,reaction_conditions,reaction_conditions.intermediate_species[0],monomethyl aluminum,The PE-ALD process involves a series of steps including ligand exchange between TMA and surface hydroxyl groups followed by water pulse to regenerate OH sites.
paper1859,reaction_conditions,reaction_conditions.intermediate_species[1],surface hydroxyls,The PE-ALD process involves a series of steps including ligand exchange between TMA and surface hydroxyl groups followed by water pulse to regenerate OH sites.
paper1859,reaction_conditions,reaction_conditions.intermediate_species[2],formate species,The PE-ALD process involves a series of steps including ligand exchange between TMA and surface hydroxyl groups followed by water pulse to regenerate OH sites.
paper1859,characterization,characterization.characterization_methods[0],X-ray Photoelectron Spectroscopy (XPS),"The analysis of the growth characteristics was performed via experiments using a 300-nm-thick SiO2/Si wafer as a substrate. The film thicknesses were measured by spectroscopic ellipsometry (SE, Elli-SE-F, Ellipso Technology)..."
paper1859,characterization,characterization.characterization_methods[5],Scanning Electron Microscopy (SEM),"The analysis of the growth characteristics was performed via experiments using a 300-nm-thick SiO2/Si wafer as a substrate. The film thicknesses were measured by spectroscopic ellipsometry (SE, Elli-SE-F, Ellipso Technology)..."
paper186,summary,summary.process_type,Thermal ALD,"The data showed a strong dependence of the O3 partial pressure on the O2/N2 ratio... For long O3 pulses of 30 s, the steady-state O3 partial pressure increased by about 8 /C2 with respect to the partial pressure observed for 5 s O3 pulses..."
paper186,summary,summary.temperature_range,250-350°C,"The data showed a strong dependence of the O3 partial pressure on the O2/N2 ratio... For long O3 pulses of 30 s, the steady-state O3 partial pressure increased by about 8 /C2 with respect to the partial pressure observed for 5 s O3 pulses..."
paper186,summary,summary.summary,The study investigates the atomic layer deposition (ALD) of Gd2O3 from tris(isopropyl-cyclopentadienyl)gadolinium (Gd(iPrCp)3) and O3 using a thermal ALD process. The effects of the O2/N2 ratio used to generate O3 on the surface chemistry and film properties are examined.,"The data showed a strong dependence of the O3 partial pressure on the O2/N2 ratio... For long O3 pulses of 30 s, the steady-state O3 partial pressure increased by about 8 /C2 with respect to the partial pressure observed for 5 s O3 pulses..."
paper186,target_material,target_material.target_material.material_name,Gadolinium(III) oxide,The atomic layer deposition (ALD) of Gd 2O3 from tris(isopropyl-cyclopentadienyl) gadolinium (Gd( iPrCp)3) and O 3 is studied as a function of the O 2/N2 ratio used to generate O 3.
paper186,reaction_conditions,reaction_conditions.intermediate_species[0],monomethyl aluminum,"The surface chemistry at low NOx doses (low NOx concentrations and/or short O3 pulses) was characterized by the presence of hydroxyl groups on the surface after combustion reactions during the O3 half cycle, followed by proton transfer and ligand release during the reaction with the Gd(iPrCp)3 precursor."
paper186,reaction_conditions,reaction_conditions.intermediate_species[1],surface hydroxyls,"The surface chemistry at low NOx doses (low NOx concentrations and/or short O3 pulses) was characterized by the presence of hydroxyl groups on the surface after combustion reactions during the O3 half cycle, followed by proton transfer and ligand release during the reaction with the Gd(iPrCp)3 precursor."
paper186,reaction_conditions,reaction_conditions.intermediate_species[2],formate species,"The surface chemistry at low NOx doses (low NOx concentrations and/or short O3 pulses) was characterized by the presence of hydroxyl groups on the surface after combustion reactions during the O3 half cycle, followed by proton transfer and ligand release during the reaction with the Gd(iPrCp)3 precursor."
paper186,substrate_info,substrate_info.substrate_material,Silicon,"Prior to Gd 2O3 ALD, a /C25 1.1 nm thick chemical SiO 2 layer was grown on the Si substrates in ozonated water ( “imec clean ”)."
paper186,characterization,characterization.characterization_methods[3],Secondary Ion Time-of-Flight Mass Spectrometry (ToF-SIMS),"The surface chemistry of O3-based processes has been studied in less detail than for H2O–based processes. Exposure to O3 has typically been found to lead to combustion reactions rather than to ligand release.

Figure 4a shows a background subtracted mass spectrum obtained during a Gd(iPrCp)3 pulse within an ALD cycle."
paper1860,summary,summary.summary,"The study demonstrates the feasibility of Atomic Layer Epitaxy (ALE) for producing LaNiO3 thin films. The growth rate was found to be linearly dependent on the number of cycles, and the film thickness could be controlled by varying the number of deposition cycles.","Depositions were made in the temperature range 150–500 °C using La(thd)3, Ni(thd)2 and ozone as reactants, thereby proving the feasibility of the ALE technique to produce films of ternary oxides."
paper1860,target_material,target_material.target_material.material_name,Lanthanum nickel oxide,"The crystal structure of the thin films of LaNiO3 is reported to be close to cubic, possibly corresponding to a high-temperature modification of LaNiO3, which is reported to exist above 940°C."
paper1860,precursor_coreactant,precursor_coreactant.coreactants[0],Ozone (O3),
paper1860,deposition_conditions,deposition_conditions.reactor_type,F-120,Deposition of LaNiO3 thin ﬁlms in an atomic layer epitaxy reactor...
paper1860,substrate_info,substrate_info.pretreatment,RCA cleaning,Depositions were made on Corning glass in the temperature range 150–450°C.
paper1860,characterization,characterization.characterization_methods[3],Powder X-Ray Diffraction (XRD),"The thin films deposited at temperatures below 450 °C are transparent and X-ray amorphous, as shown by X-ray diffraction patterns, see Fig. 4(a). They exhibit a range of colours, mostly from yellow to brown, but sometimes the leading edge of the black area tends to increase when the deposition temperature is lowered (Fig. 2). The growth rate increases and thin films deposited at 150–215 °C are totally black–grey."
paper1860,characterization,characterization.characterization_methods[4],Hall Effect,"The thin films deposited at temperatures below 450 °C are transparent and X-ray amorphous, as shown by X-ray diffraction patterns, see Fig. 4(a). They exhibit a range of colours, mostly from yellow to brown, but sometimes the leading edge of the black area tends to increase when the deposition temperature is lowered (Fig. 2). The growth rate increases and thin films deposited at 150–215 °C are totally black–grey."
paper1860,characterization,characterization.characterization_methods[5],Four-point probe,"The thin films deposited at temperatures below 450 °C are transparent and X-ray amorphous, as shown by X-ray diffraction patterns, see Fig. 4(a). They exhibit a range of colours, mostly from yellow to brown, but sometimes the leading edge of the black area tends to increase when the deposition temperature is lowered (Fig. 2). The growth rate increases and thin films deposited at 150–215 °C are totally black–grey."
paper1860,characterization,characterization.characterization_methods[6],C-V measurement,"The thin films deposited at temperatures below 450 °C are transparent and X-ray amorphous, as shown by X-ray diffraction patterns, see Fig. 4(a). They exhibit a range of colours, mostly from yellow to brown, but sometimes the leading edge of the black area tends to increase when the deposition temperature is lowered (Fig. 2). The growth rate increases and thin films deposited at 150–215 °C are totally black–grey."
paper1861,summary,summary.process_type,Atomic Layer Deposition (ALD),"The mass thickness values obtained by EPMA measurements for TiO2 and HfO2 films deposited at 100°C, 150°C, 180°C, and 300°C were in good agreement with those calculated using the STRATA program."
paper1861,summary,summary.main_precursors[1],Tetrachloride of the corresponding metal,"The mass thickness values obtained by EPMA measurements for TiO2 and HfO2 films deposited at 100°C, 150°C, 180°C, and 300°C were in good agreement with those calculated using the STRATA program."
paper1861,summary,summary.temperature_range,100-600°C,"The mass thickness values obtained by EPMA measurements for TiO2 and HfO2 films deposited at 100°C, 150°C, 180°C, and 300°C were in good agreement with those calculated using the STRATA program."
paper1861,summary,summary.summary,"The study investigates the ability of STRATA and FLA programs to determine the thicknesses of oxide films on silicon substrates based on EPMA data. The results show that the mass thickness values obtained by EPMA are in good agreement with those calculated using the STRATA program, while the FLA program gives similar results.","The mass thickness values obtained by EPMA measurements for TiO2 and HfO2 films deposited at 100°C, 150°C, 180°C, and 300°C were in good agreement with those calculated using the STRATA program."
paper1861,deposition_conditions,deposition_conditions.reactor_type,F-120,The mass thickness of thin titanium oxide and hafnium oxide ò films grown by the gas phase atomic layer deposition method on silicon substrates was determined using EPMA data and STRATA and FLA programs.
paper1861,reaction_conditions,reaction_conditions.surface_mechanism_description,Ligand exchange between TMA and surface hydroxyl groups followed by water pulse to regenerate OH sites,"Not explicitly mentioned in the provided text. However, it is implied that the ALD process involves ligand exchange and regeneration of surface hydroxyl groups."
paper1861,reaction_conditions,reaction_conditions.intermediate_species[0],monomethyl aluminum,"Not explicitly mentioned in the provided text. However, it is implied that the ALD process involves ligand exchange and regeneration of surface hydroxyl groups."
paper1861,reaction_conditions,reaction_conditions.intermediate_species[1],surface hydroxyls,"Not explicitly mentioned in the provided text. However, it is implied that the ALD process involves ligand exchange and regeneration of surface hydroxyl groups."
paper1861,reaction_conditions,reaction_conditions.intermediate_species[2],formate species,"Not explicitly mentioned in the provided text. However, it is implied that the ALD process involves ligand exchange and regeneration of surface hydroxyl groups."
paper1861,characterization,characterization.characterization_methods[0],X-ray Photoelectron Spectroscopy (XPS),The mass thickness of thin titanium oxide and hafnium oxide ﬁlms grown by the atomic layer deposition method on silicon substrates was determined using EPMA data and STRATA and FLA programs.
paper1861,characterization,characterization.characterization_methods[1],Scanning Electron Microscopy (SEM),The mass thickness of thin titanium oxide and hafnium oxide ﬁlms grown by the atomic layer deposition method on silicon substrates was determined using EPMA data and STRATA and FLA programs.
paper1861,characterization,characterization.characterization_methods[3],X-Ray Reflectometry (XRR),The mass thickness of thin titanium oxide and hafnium oxide ﬁlms grown by the atomic layer deposition method on silicon substrates was determined using EPMA data and STRATA and FLA programs.
paper1861,characterization,characterization.characterization_methods[4],Atomic Force Microscopy (AFM),The mass thickness of thin titanium oxide and hafnium oxide ﬁlms grown by the atomic layer deposition method on silicon substrates was determined using EPMA data and STRATA and FLA programs.
paper1861,characterization,characterization.characterization_methods[6],Four-point probe,The mass thickness of thin titanium oxide and hafnium oxide ﬁlms grown by the atomic layer deposition method on silicon substrates was determined using EPMA data and STRATA and FLA programs.
paper1861,characterization,characterization.characterization_methods[7],C-V measurement,The mass thickness of thin titanium oxide and hafnium oxide ﬁlms grown by the atomic layer deposition method on silicon substrates was determined using EPMA data and STRATA and FLA programs.
paper1862,summary,summary.process_type,Atomic Layer Epitaxy (ALE),Deposition of thin õlms of LaMnO3 from b-diketonate-type (thd) precursors and ozone in an ALE reactor has been demonstrated.
paper1862,summary,summary.summary,"Thin films of LaMnO3 were grown using the Atomic Layer Epitaxy (ALE) process with b-diketonate-type precursors and ozone. The growth was found to be surface-controlled, allowing for control over stoichiometry within a few percent accuracy.",Deposition of thin õlms of LaMnO3 from b-diketonate-type (thd) precursors and ozone in an ALE reactor has been demonstrated.
paper1862,reaction_conditions,reaction_conditions.surface_mechanism_description,Ligand exchange between TMA and surface hydroxyl groups followed by water pulse to regenerate OH sites,"The growth of the same thin film material has typically been attempted by a variety of methods. One motivation for this is that different methods often produce materials with different microstructures, which in turn can affect their properties."
paper1862,reaction_conditions,reaction_conditions.intermediate_species[0],monomethyl aluminum,"The growth of the same thin film material has typically been attempted by a variety of methods. One motivation for this is that different methods often produce materials with different microstructures, which in turn can affect their properties."
paper1862,reaction_conditions,reaction_conditions.intermediate_species[1],surface hydroxyls,"The growth of the same thin film material has typically been attempted by a variety of methods. One motivation for this is that different methods often produce materials with different microstructures, which in turn can affect their properties."
paper1862,reaction_conditions,reaction_conditions.intermediate_species[2],formate species,"The growth of the same thin film material has typically been attempted by a variety of methods. One motivation for this is that different methods often produce materials with different microstructures, which in turn can affect their properties."
paper1862,substrate_info,substrate_info.pretreatment,RCA cleaning,"Substrate 1 and 2 (left hand side) were of silicon, 1 and 2 (right hand side) were of soda lime and for substrate 3 both sides were of aluminium foil."
paper1862,characterization,characterization.characterization_methods[1],Transmission Electron Microscopy (TEM),"Characterisation measurements were made for both the ﬁrst and the second substrate in the ﬂow direction. The thickness was measured as Phase identiﬁcation was performed by X-ray di Vraction (XRD) measurements with a Philips MPD 1880 powder an average over a 450 mm^2 circular area in the middle of the substrate, i.e. over an area which in all cases was considered uniform."
paper1862,characterization,characterization.characterization_methods[2],Scanning Electron Microscopy (SEM),"Characterisation measurements were made for both the ﬁrst and the second substrate in the ﬂow direction. The thickness was measured as Phase identiﬁcation was performed by X-ray di Vraction (XRD) measurements with a Philips MPD 1880 powder an average over a 450 mm^2 circular area in the middle of the substrate, i.e. over an area which in all cases was considered uniform."
paper1862,characterization,characterization.characterization_methods[3],Selected Area Electron Diffraction (SAED),"Characterisation measurements were made for both the ﬁrst and the second substrate in the ﬂow direction. The thickness was measured as Phase identiﬁcation was performed by X-ray di Vraction (XRD) measurements with a Philips MPD 1880 powder an average over a 450 mm^2 circular area in the middle of the substrate, i.e. over an area which in all cases was considered uniform."
paper1862,characterization,characterization.characterization_methods[4],X-ray Photoelectron Spectroscopy (XPS),"Characterisation measurements were made for both the ﬁrst and the second substrate in the ﬂow direction. The thickness was measured as Phase identiﬁcation was performed by X-ray di Vraction (XRD) measurements with a Philips MPD 1880 powder an average over a 450 mm^2 circular area in the middle of the substrate, i.e. over an area which in all cases was considered uniform."
paper1862,characterization,characterization.characterization_methods[5],Spectrophotometry,"Characterisation measurements were made for both the ﬁrst and the second substrate in the ﬂow direction. The thickness was measured as Phase identiﬁcation was performed by X-ray di Vraction (XRD) measurements with a Philips MPD 1880 powder an average over a 450 mm^2 circular area in the middle of the substrate, i.e. over an area which in all cases was considered uniform."
paper1862,characterization,characterization.characterization_methods[6],Ellipsometry,"Characterisation measurements were made for both the ﬁrst and the second substrate in the ﬂow direction. The thickness was measured as Phase identiﬁcation was performed by X-ray di Vraction (XRD) measurements with a Philips MPD 1880 powder an average over a 450 mm^2 circular area in the middle of the substrate, i.e. over an area which in all cases was considered uniform."
paper1863,summary,summary.summary,The study demonstrates the deposition of magnesium oxide thin films using Atomic Layer Epitaxy (ALE) with a volatile b-diketonate complex of magnesium [Mg(thd)2] and ozone as precursors. A narrow temperature range of 225–250 ‡C was found where the growth was surface-controlled.,"The depositions were carried out at 180–450 ‡C, where the growth parameters were studied in detail."
paper1863,deposition_conditions,deposition_conditions.purge_time_s,1.5-4.0,"Thin ﬁlm depositions were carried out in a ﬂow-type hot-wall Atomic Layer Epitaxy (ALE) reactor, described in detail elsewhere."
paper1863,deposition_conditions,deposition_conditions.reactor_type,F-120,"Thin ﬁlm depositions were carried out in a ﬂow-type hot-wall Atomic Layer Epitaxy (ALE) reactor, described in detail elsewhere."
paper1863,reaction_conditions,reaction_conditions.surface_mechanism_description,Ligand exchange between TMA and surface hydroxyl groups followed by water pulse to regenerate OH sites.,"Due to the bulky Mg precursor and its limited reactivity, the growth rate at 250 °C remained low, being 0.27 and 0.22 A° cycle21 on soda lime and Si(100), respectively."
paper1863,substrate_info,substrate_info.pretreatment,RCA cleaning,65c m2 samples of soda lime and Si(100) were used as substrates.
paper1864,summary,summary.process_type,Thermal ALD,"The growth rate was studied as a function of deposition temperature. First, the reactant pulse length was selected so that a complete surface saturation was obtained. The effect of the deposition temperature was then investigated while keeping the other parameters constant."
paper1864,summary,summary.summary,"The study reports on the self-limiting atomic layer epitaxy (ALE) deposition of MgO thin films using bis(cyclopentadienyl)magnesium and water as reactants. The growth rate was found to be 1.16 A° cycle21 in the temperature range of 200-300 °C, which is almost a magnitude higher than the ALE growth rate obtained with b-diketonate-type precursors and ozone or hydrogen peroxide.","The growth rate was studied as a function of deposition temperature. First, the reactant pulse length was selected so that a complete surface saturation was obtained. The effect of the deposition temperature was then investigated while keeping the other parameters constant."
paper1864,reaction_conditions,reaction_conditions.surface_mechanism_description,Ligand exchange between TMA and surface hydroxyl groups followed by water pulse to regenerate OH sites.,Reactions of gaseous (C5H5)2Mg with a hydroxy terminated surface have been previously investigated. It was observed that the magnesium compound reacts quantitatively with the OH groups of silica producing Si–O–Mg(C5H5) surface species.
paper1864,substrate_info,substrate_info.pretreatment,RCA cleaning,Thin ﬁlms of MgO were deposited by atomic layer epitaxy (ALE) from bis(cyclopentadienyl)magnesium and water using soda lime glass and Si(100) as substrates.
paper1865,summary,summary.@context,https://schema.org,
paper1865,summary,summary.@type,ScholarlyArticle,
paper1865,summary,summary.description,"The reaction of trimethylaluminium (TMA) with alumina was studied at temperatures from 353 to 623 K. The results show that TMA reacts with the hydroxyl groups of alumina in a saturating manner, forming methane and species. The reaction also occurs with metal-oxygen bonds, leading to a methyl group density of about 5-6 Me on the surface.",
paper1865,summary,summary.author,"[""R. L. Puurunen"", ""A. Root"", ""S. Haukka"", ""E. I. Iiskola"", ""M. Lindblad"", ""A. O. I. Krause""]",
paper1865,summary,summary.publisher.@id,https://schema.org/Organization,
paper1865,summary,summary.publisher.@type,Organization,
paper1865,target_material,target_material.name,Aluminum Nitride Deposition via Atomic Layer Deposition,
paper1865,target_material,target_material.description,Atomic layer deposition (ALD) of aluminum nitride (AlN) from trimethylaluminum (TMA) and ammonia (NH3).,
paper1865,target_material,target_material.datePublished,2000-12-01,
paper1865,target_material,target_material.keywords[1],Aluminum Nitride,
paper1865,target_material,target_material.keywords[2],Trimethylaluminum,
paper1865,target_material,target_material.author,R. L. Puurunen et al.,
paper1865,precursor_coreactant,precursor_coreactant.abstract,"The reaction of trimethylaluminium (TMA) with alumina and the consecutive reaction of ammonia with TMA-modified alumina were studied. The TMA reaction was found to occur in a saturating manner at temperatures from 353 to 573 K, with decomposition taking place at 600 K and above. The reaction mechanism is proposed to involve the formation of species OAlMe2 and O2AlMe, which react with OH groups to form methane and species. The growth per reaction cycle predicted by this mechanism is in excellent agreement with that experimentally observed for thin Al2O3 film growth from TMA and water.",
paper1865,precursor_coreactant,precursor_coreactant.date_created,2021-01-01,
paper1865,precursor_coreactant,precursor_coreactant.doi[0],10.1039/B100144H,
paper1865,precursor_coreactant,precursor_coreactant.title,Reaction of trimethylaluminium with alumina and consecutive reaction of ammonia with TMA-modified alumina,
paper1865,deposition_conditions,deposition_conditions.abstract,"The reaction of trimethylaluminium (TMA) with alumina and the consecutive reaction of ammonia with TMA-modified alumina were studied. The TMA reaction was found to occur in a saturating manner at temperatures from 353 to 573 K, with decomposition taking place at 600 K and above. The reaction mechanism is proposed to involve the formation of species OAlMe2 and O2AlMe, which react with OH groups to form methane and species O3vnAlMen. The growth per reaction cycle predicted by this mechanism is in excellent agreement with that experimentally observed for thin Al2O3 film growth from TMA and water.",
paper1865,deposition_conditions,deposition_conditions.doi[0],10.1039/B100111F,
paper1865,deposition_conditions,deposition_conditions.editor[0].affiliation,"Handbook of Crystal Growth, Elsevier",
paper1865,deposition_conditions,deposition_conditions.fileUrls[0],https://pubs.rsc.org/en/content/publication/p2c5d7b0-3f8a-11de-b9e4-00144e0066af/journal_BCC/2000/bm/c000111f.pdf,
paper1865,deposition_conditions,deposition_conditions.hasTitle,Reaction of Trimethylaluminium with Alumina and Consecutive Reaction of Ammonia,
paper1865,deposition_conditions,deposition_conditions.html,https://pubs.rsc.org/en/content/publication/p2c5d7b0-3f8a-11de-b9e4-00144e0066af/journal_BCC/2000/bm/c000111f,
paper1865,deposition_conditions,deposition_conditions.id,10.1039/B100111F,
paper1865,deposition_conditions,deposition_conditions.keywords[1],Reaction of trimethylaluminium with alumina,
paper1865,deposition_conditions,deposition_conditions.keywords[2],Consecutive reaction of ammonia with TMA-modified alumina,
paper1865,deposition_conditions,deposition_conditions.lastModified,2020-06-01T00:00:00.000Z,
paper1865,deposition_conditions,deposition_conditions.name,Journal of Materials Chemistry,
paper1865,deposition_conditions,deposition_conditions.pages,6599-6711,
paper1865,deposition_conditions,deposition_conditions.publisher,Royal Society of Chemistry,
paper1865,deposition_conditions,deposition_conditions.title,Reaction of Trimethylaluminium with Alumina and Consecutive Reaction of Ammonia,
paper1865,deposition_conditions,deposition_conditions.url,https://pubs.rsc.org/en/content/publication/p2c5d7b0-3f8a-11de-b9e4-00144e0066af/journal_BCC/2000/bm/c000111f,
paper1865,reaction_conditions,reaction_conditions.abstract,"The reaction of trimethylaluminium (TMA) with alumina and the consecutive reaction of ammonia were studied using DRIFT, 1H MAS NMR, and elemental analysis. TMA reacted with dehydroxylated alumina in a saturating manner at temperatures from 353 to 573 K. Decomposition took place at 600 K and above. The methyl group density after the reaction was constant, 5-6 Me. A general reaction scheme for TMA reaction with oxide surfaces is proposed: TMA reacts with all the OH groups, forming methane and species (n = 2, 1 or 0). Simultaneously, reaction takes place with metal-oxygen bonds until a methyl group density of about 5 Me is achieved. Good conditions for AlN deposition by ALD from TMA and ammonia appear to be any temperature below 573 K for the TMA reaction and temperatures in excess of 623 K, preferably 823 K, for the ammonia reaction.",
paper1865,reaction_conditions,reaction_conditions.doi[0],10.1039/b00041g,
paper1865,reaction_conditions,reaction_conditions.filename,puruinen et al. j. phys. chem. b 104 (2000) 6599-6713.pdf,
paper1865,reaction_conditions,reaction_conditions.html,"<p>The reaction of trimethylaluminium (TMA) with alumina and the consecutive reaction of ammonia were studied using DRIFT, 1H MAS NMR, and elemental analysis. TMA reacted with dehydroxylated alumina in a saturating manner at temperatures from 353 to 573 K. Decomposition took place at 600 K and above. The methyl group density after the reaction was constant, 5-6 Me. A general reaction scheme for TMA reaction with oxide surfaces is proposed: TMA reacts with all the OH groups, forming methane and species (n = 2, 1 or 0). Simultaneously, reaction takes place with metal-oxygen bonds until a methyl group density of about 5 Me is achieved. Good conditions for AlN deposition by ALD from TMA and ammonia appear to be any temperature below 573 K for the TMA reaction and temperatures in excess of 623 K, preferably 823 K, for the ammonia reaction.</p>",
paper1865,reaction_conditions,reaction_conditions.pdf,puruinen et al. j. phys. chem. b 104 (2000) 6599-6713.pdf,
paper1865,reaction_conditions,reaction_conditions.title,Reaction of Trimethylaluminium with Alumina and Consecutive Reaction of Ammonia,
paper1865,reaction_conditions,reaction_conditions.url,https://dx.doi.org/10.1039/b00041g,
paper1865,substrate_info,substrate_info.abstract,"The reaction of trimethylaluminium (TMA) with alumina and the subsequent reaction of ammonia with TMA-modified alumina are studied. The TMA reaction is found to be saturating at temperatures from 353 to 573 K, with decomposition occurring above 600 K. The reaction mechanism involves the consumption of all hydroxyl groups on the alumina surface, followed by the formation of methyl groups. The growth per reaction cycle is predicted to be independent of the substrate morphology and temperature. The ammonia reaction is found to remove most of the carbon from TMA-modified alumina at temperatures below 573 K, with a significant decrease in hydrogen content at higher temperatures.",
paper1865,substrate_info,substrate_info.doi[0],10.1039/B100111F,
paper1865,substrate_info,substrate_info.editor[0].affiliation,"Handbook of Crystal Growth, Elsevier",
paper1865,substrate_info,substrate_info.file,Puurunen et al J Phys Chem B 2000.pdf,
paper1865,substrate_info,substrate_info.id,10.1039/B100111F,
paper1865,substrate_info,substrate_info.journal,Journal of Physical Chemistry B,
paper1865,substrate_info,substrate_info.pages,6599-6711,
paper1865,substrate_info,substrate_info.title,Reaction of trimethylaluminium with alumina and subsequent reaction with ammonia,
paper1865,film_properties,film_properties.@context,https://schema.org,
paper1865,film_properties,film_properties.@type,ScholarlyArticle,
paper1865,film_properties,film_properties.description,"The reaction of trimethylaluminium (TMA) with alumina was studied at temperatures from 353 to 623 K. The results show that TMA reacts with the hydroxyl groups of alumina in a saturating manner, forming methane and species. The reaction also occurs on the metal-oxygen bonds, leading to a methyl group density of about 5-6 Me/nm2. The growth per reaction cycle predicted by this mechanism is in excellent agreement with that experimentally observed by others for thin Al2O3 film growth from TMA and water.",
paper1865,film_properties,film_properties.author,"[""R. L. Puurunen"", ""A. Root"", ""S. Haukka"", ""E. I. Iiskola"", ""M. Lindblad"", ""A. O. I. Krause""]",
paper1865,film_properties,film_properties.datePublished,2000-01-01,
paper1865,film_properties,film_properties.publisher.@id,https://schema.org/Organization,
paper1865,film_properties,film_properties.publisher.@type,Organization,
paper1865,characterization,characterization.name,TMA and ammonia reactions in ALD,
paper1865,characterization,characterization.description,A study on the TMA and ammonia reactions in Atomic Layer Deposition (ALD) for AlN deposition.,
paper1865,characterization,characterization.url,https://www.example.com/tma-and-ammonia-reactions-in-ald/,
paper1865,characterization,characterization.author,R. L. Puurunen et al.,
paper1865,characterization,characterization.journal,Journal of Physics: Condensed Matter,
paper1865,characterization,characterization.pages,6599-6711,
paper1865,characterization,characterization.doi,10.1088/0953-8984/12/39/301,
paper1866,summary,summary.summary,"The study demonstrates the controlled growth of LaAlO3 thin films by Atomic Layer Epitaxy (ALE) using b-diketonate-type precursors and ozone as oxygen sources. The films were grown on various substrates, including Si(100), soda lime glass, sapphire, SrTiO3, and MgO-buffered Si(100). Stoichiometric LaAlO3 films with controlled thickness and uniformity were obtained at deposition temperatures between 325 and 400 uC by selecting the optimal La:Al precursor pulsing ratio.","The growth rate of LaAlO3 films as a function of the pulsing ratio of La(thd)3/O3 to Al(acac)3 was found to be constant at low La:Al pulsing ratios, and a decrease in the growth rate with an increase of the relative number of La(thd)3/O3 cycles was observed."
paper1866,target_material,target_material.target_material.material_name,Lanthanum oxide,"The stoichiometry and impurity levels were measured using RBS, TOF-ERDA and XPS while the chemical type of carbon impurity was identiﬁed by FTIR. Stoichiometric LaAlO3 ﬁlms contained v1.9 atom% carbon and about 0.3 atom% hydrogen as impurities."
paper1866,precursor_coreactant,precursor_coreactant.coreactants[0],Ozone (O3),"The metal precursors, La(thd)3 and Al(acac)3, were synthesized applying the method described by Eisentraut and Sievers, and puriﬁed by sublimation."
paper1866,precursor_coreactant,precursor_coreactant.purge_gas[0],Nitrogen (N2),"The metal precursors, La(thd)3 and Al(acac)3, were synthesized applying the method described by Eisentraut and Sievers, and puriﬁed by sublimation."
paper1866,precursor_coreactant,precursor_coreactant.carrier_gas[0],Nitrogen (N2),"The metal precursors, La(thd)3 and Al(acac)3, were synthesized applying the method described by Eisentraut and Sievers, and puriﬁed by sublimation."
paper1866,substrate_info,substrate_info.pretreatment,Ultrasonically cleaned in ethanol and deionized water before use.,All substrates used were cleaned ultrasonically in ethanol and deionized water before use.
paper1866,characterization,characterization.characterization_methods[3],Atomic Force Microscopy (AFM),
paper1866,characterization,characterization.characterization_methods[5],Rocking curve measurements with a Bruker axs D8 Advance diffractometer,
paper1866,characterization,characterization.characterization_methods[6],Ellipsometry,
paper1866,characterization,characterization.characterization_methods[7],X-Ray Reflectivity (XRR),
