paper_id,agent,path,value,evidence
paper2677,film_properties,film_properties.film_thickness_nm,42.5–37.5,The film thickness was determined by transmission electron microscopy (TEM). The resistivity of the deposited film was calculated as the product of the film thickness and the sheet resistance measured using a four-point probe. XRD diffraction patterns showed that NiN peaks disappeared after H2 annealing.
paper2677,characterization,characterization.characterization_methods[1],resistivity measurement,"The film thickness was determined by transmission electron microscopy (TEM). The resistivity of the deposited film was calculated as the product of the film thickness and the sheet resistance measured using a four-point probe. The crystal structure of the thin film was examined using x-ray diffraction (D/MAX-2500, Rigaku, Japan) and Raman spectroscopy (inVia TM Raman microscopes, Renishaw, UK). The composition and the impurity content of the film were analyzed by x-ray photoelectron spectroscopy (XPS)."
paper2677,characterization,characterization.characterization_methods[2],x-ray diffraction (XRD),"The film thickness was determined by transmission electron microscopy (TEM). The resistivity of the deposited film was calculated as the product of the film thickness and the sheet resistance measured using a four-point probe. The crystal structure of the thin film was examined using x-ray diffraction (D/MAX-2500, Rigaku, Japan) and Raman spectroscopy (inVia TM Raman microscopes, Renishaw, UK). The composition and the impurity content of the film were analyzed by x-ray photoelectron spectroscopy (XPS)."
paper2679,summary,summary.summary,"Plasma-assisted atomic layer deposition (PALD) of germanium antimony tellurium (GST) thin films using halogen-free precursors was reported. The study demonstrated conformal filling of trenches with a high aspect ratio, and the films were doped with nitrogen due to the use of amino precursors.","Plasma-assisted atomic layer deposition of Ge-Sb-Te (GST) thin ﬁlms using halogen-free precursors is reported. The Sb and Te precursors tris(aziridinyl)antimony(III) (Sb[ cyclo-NC2H4]3) and di- nbutylditelluride [Te 2(n-C4H9)2] were employed for the ﬁrst time in the deposition of GST thin ﬁlms. Conformal ﬁlling of trenches has been demonstrated. The ﬁlm thickness ratio between the top and the wall/bottom of trenches was evaluated: for “wide” (7:1 aspect ratio) trenches—d bottom/dtop /C25 0.65, and for “narrow” (23:1 aspect ratio) trenches d wall/dtop > 0.63. Due to the use of amino precursors the as-deposited GST ﬁlms were doped with nitrogen."
paper2679,target_material,target_material.target_material.material_class,ternary compound,Plasma-assisted atomic layer deposition of Ge-Sb-Te (GST) thin ﬁlms using halogen-free precursors is reported.
paper2679,film_properties,film_properties.crystal_phase,amorphous or too thin for XRD measurements,"The film thickness on the top surface is about 9.2 nm. Additionally, no crystal features were observed in the XRD spectra of GST thin films. It is possible that GST films were amorphous or the films were too thin for XRD measurements."
paper2679,characterization,characterization.characterization_methods[3],transmission electron microscope with energy dispersive x-ray spectroscopy,"The films were investigated by ellipsometry (SE 850 from Sentech Instruments GmbH), x-ray photoelectron spectroscopy (XPS) (ESCA5600 of Perkin Elmer), thin film x-ray diffraction (XRD) (Cu-K alpha) using constant angle of incidence 1/C14 (Siemens D5000 Diffractometer), and transmission electron microscope (TEM) with energy dispersive x-ray spectroscopy (EDX)."
paper2695,summary,summary.summary,"Cobalt nitride (Co3Nx) thin films were deposited via plasma enhanced atomic layer deposition (PE-ALD) at low temperatures down to 100 °C using bis(N,N0-diisopropylacetamidinato) cobalt(II) [Co(ipr2AMD)2] and NH3 plasma. The films were polycrystalline with a hexagonal Co3N crystal structure and showed excellent step coverage, making them suitable for applications in magnetic memory devices and spintronics.","Cobalt nitride (Co3Nx) thin films were deposited via the technique of plasma enhanced atomic layer deposition (ALD) at low temperatures down to 100 °C, using bis( N,N0-diisopropylacetamidinato) cobalt(II) [Co( ipr2AMD)2] and NH3 plasma. Saturation curves demonstrate that the deposition processes follow the ideal self-limiting ALD fashion with a growth rate of 0.075 nm/cycle. The x in the nominal formula of Co3Nx is approximately 0.78, and the films are demonstrated polycrystalline with a hexagonal Co3N crystal structure. This process can deposit a pure, smooth, and highly conformal Co3Nx film in trenches with 20:1 aspect ratio, which can be extended to the deposition of other metal nitrides at low temperature."
paper2695,precursor_coreactant,precursor_coreactant.purge_gas[0],N2,"The Co( ipr2AMD)2 precursor was kept in a glass container connected to the reactor and maintained at 50 °C, and then delivered into the reactor using pure nitrogen gas as carrier gas with the flow rate at 50 sccm during the precursor feed time. The ammonia gas was employed as the discharge gas, continuously flown into the deposition chamber at 45 sccm flow rate. The purge time after the Co( ipr2AMD)2 pulse was 10 s, and the purge time after the plasma pulse was 10 s."
paper2695,precursor_coreactant,precursor_coreactant.carrier_gas[0],N2,"The Co( ipr2AMD)2 precursor was kept in a glass container connected to the reactor and maintained at 50 °C, and then delivered into the reactor using pure nitrogen gas as carrier gas with the flow rate at 50 sccm during the precursor feed time. The ammonia gas was employed as the discharge gas, continuously flown into the deposition chamber at 45 sccm flow rate. The purge time after the Co( ipr2AMD)2 pulse was 10 s, and the purge time after the plasma pulse was 10 s."
paper2695,deposition_conditions,deposition_conditions.pressure,not specified,"The deposition temperature was 100 °C. The Co( ipr2AMD)2 precursor was dosed for 5 s, followed by a 10 s purge. The NH3 plasma pulse was 10 s, followed by another 10 s purge. The number of cycles was 300."
paper2695,reaction_conditions,reaction_conditions.reaction_equations[0],Co(ipr2AMD)2 + NH3 plasma → Co3Nx,"The plasma energy was mainly used to produce active species such as NH2, NH, and N, which are able to react with Co(ipr2AMD)2 to produce Co3Nx at a low deposition temperature down to 100 °C."
paper2695,reaction_conditions,reaction_conditions.surface_mechanism_description,"The plasma energy was mainly used to produce active species such as NH2, NH, and N, which reacted with Co(ipr2AMD)2 to produce Co3Nx at a low deposition temperature down to 100 °C.","The plasma energy was mainly used to produce active species such as NH2, NH, and N, which are able to react with Co(ipr2AMD)2 to produce Co3Nx at a low deposition temperature down to 100 °C."
paper2708,summary,summary.summary,"The paper reports the application of tetraallyltin (TASn) as a precursor for plasma-enhanced atomic layer deposition (PEALD) of tin oxide (SnO2) thin films. The study demonstrates that the growth is self-limiting with a constant growth-per-cycle of 0.046 ± 0.002 nm/cycle across a temperature range of 50–150 °C. The films were characterized for optical, chemical, and electrical properties, showing they are amorphous, near-stoichiometric, and have electrical resistivity comparable to other standard Sn precursors.","In this letter, the authors report on the application of tetraallyltin (TASn) as an Sn-precursor for plasma enhanced atomic layer deposition (PEALD) of tin oxide (SnO2) thin films. The selection procedure for the TASn precursor is discussed. Tin oxide PEALD growth is shown to be self-limiting with a constant growth-per-cycle of 0.046 ± 0.002 nm/cycle in the substrate temperature (T sub) range of 50 –150 °C. Optical constants, chemical bonding, and electronic properties of as-grown PEALD films were characterized to evaluate the quality of tin oxide film obtained with the TASn precursor."
paper2708,reaction_conditions,reaction_conditions.reaction_equations[0],TASn + O2 → SnO2,"The oxidant for tin oxide deposition was a remote inductively coupled plasma (ICP, 13.56 MHz r.f.) plasma with reactant gas flowing (100 sccm Ar + 60 sccm O2) through a quartz tube. The formation of a stable carbon-centered radical upon dissociation of metal—carbon bonds suggests that the residual C content should be lower in ALD films using the TASn precursor."
paper2708,reaction_conditions,reaction_conditions.surface_mechanism_description,The self-limiting characteristics of tin oxide PEALD growth are reported. The formation of a stable carbon-centered radical upon dissociation of metal—carbon bonds suggests that the residual C content should be lower in ALD films using the TASn precursor.,"The oxidant for tin oxide deposition was a remote inductively coupled plasma (ICP, 13.56 MHz r.f.) plasma with reactant gas flowing (100 sccm Ar + 60 sccm O2) through a quartz tube. The formation of a stable carbon-centered radical upon dissociation of metal—carbon bonds suggests that the residual C content should be lower in ALD films using the TASn precursor."
paper2708,reaction_conditions,reaction_conditions.intermediate_species[0],TASn radicals,"The oxidant for tin oxide deposition was a remote inductively coupled plasma (ICP, 13.56 MHz r.f.) plasma with reactant gas flowing (100 sccm Ar + 60 sccm O2) through a quartz tube. The formation of a stable carbon-centered radical upon dissociation of metal—carbon bonds suggests that the residual C content should be lower in ALD films using the TASn precursor."
paper2708,reaction_conditions,reaction_conditions.intermediate_species[1],O radicals,"The oxidant for tin oxide deposition was a remote inductively coupled plasma (ICP, 13.56 MHz r.f.) plasma with reactant gas flowing (100 sccm Ar + 60 sccm O2) through a quartz tube. The formation of a stable carbon-centered radical upon dissociation of metal—carbon bonds suggests that the residual C content should be lower in ALD films using the TASn precursor."
paper2708,substrate_info,substrate_info.substrate_material,Si (100) and thermal silicon oxide,These oxide samples were deposited on a piranha cleaned p-type Si (100) and ∼500 nm thick thermal silicon oxide substrates.
paper2709,reaction_conditions,reaction_conditions.reaction_equations[0],SnO2 + Ga2O3 → Sn1–xGaxOy,"The process is characterized by in situ quartz crystal microbalance (QCM) to monitor growth characteristics, as well as ex situ film characterization in terms of structural properties, morphology, composition, impurity content, and optical absorption."
paper2709,reaction_conditions,reaction_conditions.surface_mechanism_description,"The growth mechanism involves the sequential self-terminating reactions of the metal precursors and water, where the films grow in a layer-by-layer fashion. The process is characterized by in situ quartz crystal microbalance (QCM) to monitor growth characteristics, as well as ex situ film characterization in terms of structural properties, morphology, composition, impurity content, and optical absorption.","The process is characterized by in situ quartz crystal microbalance (QCM) to monitor growth characteristics, as well as ex situ film characterization in terms of structural properties, morphology, composition, impurity content, and optical absorption."
paper2714,summary,summary.temperature_range,150–245 °C,"The study provides a proof-of-concept for depositing titanium, zirconium, hafnium, tantalum, and niobium oxides from the corresponding volatile metal alkoxides by photo-ALD with a single-source approach. The resulting films are of high purity and mostly dense when compared to the films deposited by thermal ALD with water as another reactant."
paper2714,summary,summary.summary,"The study demonstrates the photoassisted atomic layer deposition (photo-ALD) of titanium, zirconium, hafnium, tantalum, and niobium oxides using metal alkoxides as single-source precursors. The process utilizes photons in the ultraviolet (UV) range to drive surface reactions, enabling area-selective deposition through shadow masking. The films exhibit high purity, varying crystallinity, and promising dielectric properties, making them suitable for high-k dielectrics in microelectronics.","The study provides a proof-of-concept for depositing titanium, zirconium, hafnium, tantalum, and niobium oxides from the corresponding volatile metal alkoxides by photo-ALD with a single-source approach. The resulting films are of high purity and mostly dense when compared to the films deposited by thermal ALD with water as another reactant."
paper2714,target_material,target_material.target_material.material_name,"titanium dioxide, zirconium dioxide, hafnium dioxide, niobium pentoxide, tantalum pentoxide","The study demonstrates the photoassisted atomic layer deposition (photo-ALD) of titanium, zirconium, hafnium, tantalum, and niobium oxides using metal alkoxides as single-source precursors."
paper2714,precursor_coreactant,precursor_coreactant.carrier_gas[0],not explicitly mentioned,"Metal precursors were titanium isopropoxide, zirconium tert-butoxide, hafnium tert-butoxide, niobium ethoxide, and tantalum ethoxide. The reactor was purged with N2 to prevent film deposition on the optical window."
paper2714,deposition_conditions,deposition_conditions.reactor_type,Picosun™ R-200 reactor with xenon discharge light source,The reactor pressure was in the order of 10 mbar during the operation. The process sequence was 1.6 s alkoxide pulse–5 s purge –UV exposure –purge. The number of cycles was 5000.
paper2714,substrate_info,substrate_info.pretreatment,not explicitly mentioned,Substrates for the film deposition were either 150 mm Si (100) wafers or coupons cut from them.
paper2714,substrate_info,substrate_info.surface_functionalization,not explicitly mentioned,Substrates for the film deposition were either 150 mm Si (100) wafers or coupons cut from them.
paper2714,film_properties,film_properties.crystal_phase,amorphous or crystalline rutile,"The density of a film deposited at 245 °C, as determined by XRR, was 4.1 g/cm3, which is much closer to the bulk density of the rutile (4.23 g/cm3) than the anatase (3.78 g/cm3) phase."
paper2715,summary,summary.summary,"This study presents a nonoxidative thermal ALD process for depositing ruthenium metal thin films using Ru(DMBD)(CO)3 and coreactants such as 1,1-dimethylhydrazine (DMH), hydrazine, and tert-butylamine. The process achieves a growth rate of 0.42 Å/cycle within an ALD window of 200–210 °C, with films showing low surface roughness (<1 nm) and high purity after annealing. The use of nonoxidative coreactants avoids integration challenges associated with oxidants like O2 and ozone, making it suitable for microelectronic applications.","The study describes the use of Ru(DMBD)(CO)3 and coreactants such as DMH, hydrazine, and tert-butylamine for ALD of Ru metal films. The ALD window is specified as 200–210 °C, and the growth rate is 0.42 Å/cycle. Surface roughness and purity are discussed, along with annealing effects."
paper2715,deposition_conditions,deposition_conditions.pressure,not specified,"The deposition temperature is specified as 200 °C. The precursor pulse time is 3.0 s, coreactant pulse time is 0.2 s, and purge time is 20 s. The reactor type is a Picosun ALD reactor."
paper2715,reaction_conditions,reaction_conditions.surface_mechanism_description,"The surface mechanism involves the reaction of Ru(DMBD)(CO)3 with coreactants such as 1,1-dimethylhydrazine (DMH), hydrazine, and tert-butylamine to form ruthenium metal films. The process is nonoxidative, avoiding the use of oxidants like O2 and ozone.","The paper describes the reaction of Ru(DMBD)(CO)3 with coreactants to form ruthenium metal films. The process is nonoxidative, and the surface mechanism is discussed in the context of self-limited growth and the role of coreactants."
paper2715,substrate_info,substrate_info.pretreatment,plasma treatment with NH3 at 300 °C for 10 s,The study uses TiN/Si substrates. Pretreatment includes plasma treatment with NH3 and an in situ TiN seeding layer to enhance nucleation.
paper2720,summary,summary.temperature_range,200-250 °C,"High-quality Pt thin films are prepared by atomic layer deposition (ALD) using metal-organic precursors dimethyl-(N,N-dimethyl-3-butene-1amine-N) platinum (C8H19NPt) and with diluted molecular oxygen (O2) as a reactant. The films are grown at a relatively low temperature of 225 °C on a thermally grown SiO2 substrate, and the process shows all the necessary qualities of an ideal ALD such as self-limiting growth characteristics and a well-defined ALD temperature window between 200 and 250 °C. Noticeably, the current ALD-Pt process shows a very high growth per cycle of 0.167 nm without an incubation period at 225 °C, and perfect conformality is obtained at a dual trench structure (top and bottom width: 40 and 15 nm) with an aspect ratio of around 6.3. The resistivity of the ALD-Pt film at ∼39 nm in thickness deposited at 225 °C is almost the same (∼10.8 μΩ cm) as its bulk resistivity (10.6 μΩ cm), and it is as low as ∼12 μΩ cm at 25 nm in thickness."
paper2720,summary,summary.summary,"High-quality Pt thin films are deposited using ALD with dimethyl-(N,N-dimethyl-3-butene-1amine-N) platinum and diluted molecular oxygen as reactants. The films show excellent self-limiting growth, high growth per cycle, and low resistivity, making them a promising alternative to Cu interconnects.","High-quality Pt thin films are prepared by atomic layer deposition (ALD) using metal-organic precursors dimethyl-(N,N-dimethyl-3-butene-1amine-N) platinum (C8H19NPt) and with diluted molecular oxygen (O2) as a reactant. The films are grown at a relatively low temperature of 225 °C on a thermally grown SiO2 substrate, and the process shows all the necessary qualities of an ideal ALD such as self-limiting growth characteristics and a well-defined ALD temperature window between 200 and 250 °C. Noticeably, the current ALD-Pt process shows a very high growth per cycle of 0.167 nm without an incubation period at 225 °C, and perfect conformality is obtained at a dual trench structure (top and bottom width: 40 and 15 nm) with an aspect ratio of around 6.3. The resistivity of the ALD-Pt film at ∼39 nm in thickness deposited at 225 °C is almost the same (∼10.8 μΩ cm) as its bulk resistivity (10.6 μΩ cm), and it is as low as ∼12 μΩ cm at 25 nm in thickness."
paper2720,reaction_conditions,reaction_conditions.surface_mechanism_description,"The self-limiting growth characteristics of the ALD process ensure that the growth is controlled by the surface reaction, with the formation of a monolayer of Pt on the substrate surface during each cycle.","The films are grown at a relatively low temperature of 225 °C on a thermally grown SiO2 substrate, and the process shows all the necessary qualities of an ideal ALD such as self-limiting growth characteristics and a well-defined ALD temperature window between 200 and 250 °C."
paper2720,characterization,characterization.characterization_methods[0],X-ray photoelectron spectroscopy (XPS),"Comprehensive analyses using x-ray photoelectron spectroscopy, x-ray diffractometry, transmission electron microscopy (TEM), and x-ray reflectance indicate that the extremely low resistivity of ALD-Pt is due to the formation of highly pure and polycrystalline films with high density (∼21.04 g/cm3) and large grain size (∼48 nm for 25 nm thick film)."
paper2720,characterization,characterization.characterization_methods[1],X-ray diffractometry (XRD),"Comprehensive analyses using x-ray photoelectron spectroscopy, x-ray diffractometry, transmission electron microscopy (TEM), and x-ray reflectance indicate that the extremely low resistivity of ALD-Pt is due to the formation of highly pure and polycrystalline films with high density (∼21.04 g/cm3) and large grain size (∼48 nm for 25 nm thick film)."
paper2720,characterization,characterization.characterization_methods[4],Atomic force microscopy (AFM),"Comprehensive analyses using x-ray photoelectron spectroscopy, x-ray diffractometry, transmission electron microscopy (TEM), and x-ray reflectance indicate that the extremely low resistivity of ALD-Pt is due to the formation of highly pure and polycrystalline films with high density (∼21.04 g/cm3) and large grain size (∼48 nm for 25 nm thick film)."
paper2720,characterization,characterization.characterization_methods[5],Scanning electron microscopy (SEM),"Comprehensive analyses using x-ray photoelectron spectroscopy, x-ray diffractometry, transmission electron microscopy (TEM), and x-ray reflectance indicate that the extremely low resistivity of ALD-Pt is due to the formation of highly pure and polycrystalline films with high density (∼21.04 g/cm3) and large grain size (∼48 nm for 25 nm thick film)."
paper2728,summary,summary.summary,"The paper demonstrates the growth of alumina films on high-surface-area alumina and in ultrahigh vacuum by the sequential adsorption of trimethyl aluminum (TMA) and water. The reaction pathway involves the formation of surface intermediates such as dimethyl aluminum and methyl groups, which react with water to form alumina and methane. The study uses infrared spectroscopy and electron energy-loss spectroscopy (EELS) to identify surface species and monitor reaction kinetics.",The reaction pathway for the growth of alumina on high surface area alumina and in ultrahigh vacuum by a reaction between trimethyl aluminum and water.
paper2728,target_material,target_material.target_material.material_class,inorganic oxide,The reaction pathway for the growth of alumina on high surface area alumina and in ultrahigh vacuum by a reaction between trimethyl aluminum and water.
paper2728,reaction_conditions,reaction_conditions.reaction_equations[0],Al(CH3)3 + H2O → Al2O3 + CH4,The reaction pathway for the growth of alumina on high surface area alumina and in ultrahigh vacuum by a reaction between trimethyl aluminum and water.
paper2728,reaction_conditions,reaction_conditions.surface_mechanism_description,The reaction involves the sequential adsorption of trimethyl aluminum (TMA) and water on hydroxylated alumina surfaces. TMA reacts with hydroxyl groups to form dimethyl aluminum species and evolve methane. These species further react with water to form alumina and additional methane.,The reaction pathway for the growth of alumina on high surface area alumina and in ultrahigh vacuum by a reaction between trimethyl aluminum and water.
paper2728,characterization,characterization.characterization_methods[2],Auger electron spectroscopy,The reaction pathway for the growth of alumina on high surface area alumina and in ultrahigh vacuum by a reaction between trimethyl aluminum and water.
paper2728,characterization,characterization.characterization_methods[3],mass spectrometry,The reaction pathway for the growth of alumina on high surface area alumina and in ultrahigh vacuum by a reaction between trimethyl aluminum and water.
paper2736,summary,summary.temperature_range,380 K to 675 K,The study demonstrates a molecularly engineered ALG process for AlN on Si(100) using TMAA and ND3 as precursors. The process involves alternating exposures of TMAA and ND3 at different temperatures to achieve self-limiting adsorption and nitride formation.
paper2736,summary,summary.summary,The study demonstrates a molecularly engineered atomic layer growth (ALG) process for aluminum nitride (AlN) on Si(100) using trimethylamine alane (TMAA) and deuterated ammonia (ND3) as precursors. The process involves alternating exposures of TMAA and ND3 at different temperatures to achieve self-limiting adsorption and nitride formation.,The study demonstrates a molecularly engineered ALG process for AlN on Si(100) using TMAA and ND3 as precursors. The process involves alternating exposures of TMAA and ND3 at different temperatures to achieve self-limiting adsorption and nitride formation.
paper2736,deposition_conditions,deposition_conditions.reactor_type,UHV chamber with high pressure reaction cell,The experiments were performed in a stainless steel ultrahigh vacuum (UHV) chamber coupled with a high pressure reaction cell.
paper2736,reaction_conditions,reaction_conditions.surface_mechanism_description,"The adsorption of ND3 on Si(100) at 675 K generates ND2 species on the surface. TMAA is then exposed to the ND3-derivatized surface at 380 K. The surface temperature is raised back to 675 K for the next ND3 exposure, leading to the formation of AlN by the bridge bonding of Al between two nitrogen centers and desorption of HD.","The formation of AlN was achieved by the bridge bonding of Al between two nitrogen centers and desorption of HD. Minor surface species include AlHxNDy (x=1–2, y=1–2)."
paper2736,substrate_info,substrate_info.surface_functionalization,ND3 derivatization,"The experiments were performed on a Si(100) substrate, which was pretreated by annealing to >1300 K and derivatized with ND3."
paper2739,summary,summary.process_type,atomic layer chemical vapor deposition (AL-CVD),"TiN film was deposited on Si substrate by using an atomic layer chemical vapor deposition (CVD) system. The TiCl4 and NH3 gases were supplied separately and Ar purge gas was added between the source and reactant gases to suppress the direct reaction. The resistivity of this TiN was about 75 mV cm, which was very low compared to TiN film grown by other CVD methods. The step coverage of TiN film showed almost 100% conformality at 450 °C."
paper2739,summary,summary.temperature_range,350-450 °C,"TiN film was deposited on Si substrate by using an atomic layer chemical vapor deposition (CVD) system. The TiCl4 and NH3 gases were supplied separately and Ar purge gas was added between the source and reactant gases to suppress the direct reaction. The resistivity of this TiN was about 75 mV cm, which was very low compared to TiN film grown by other CVD methods. The step coverage of TiN film showed almost 100% conformality at 450 °C."
paper2739,summary,summary.summary,"TiN thin films were deposited using atomic layer chemical vapor deposition (AL-CVD) with TiCl4 and NH3 as precursors. The films exhibited low Cl content, low resistivity, and excellent step coverage. The study compared the properties of TiN films grown at different temperatures and discussed the growth mechanism and microstructural changes.","TiN film was deposited on Si substrate by using an atomic layer chemical vapor deposition (CVD) system. The TiCl4 and NH3 gases were supplied separately and Ar purge gas was added between the source and reactant gases to suppress the direct reaction. The resistivity of this TiN was about 75 mV cm, which was very low compared to TiN film grown by other CVD methods. The step coverage of TiN film showed almost 100% conformality at 450 °C."
paper2739,reaction_conditions,reaction_conditions.reaction_equations[0],TiCl4 + NH3 → TiN + 4HCl,"The surface saturation by pulsing reactant and purge gases caused the complete surface reaction during deposition, and it effectively reduced the chlorine content in the TiN film and the Cl element that was stuck on substrate surface was completely removed by the next cycle process for NH3 reactant gas."
paper2739,reaction_conditions,reaction_conditions.surface_mechanism_description,"The surface saturation by pulsing reactant and purge gases caused the complete surface reaction during deposition, which effectively reduced the chlorine content in the TiN film.","The surface saturation by pulsing reactant and purge gases caused the complete surface reaction during deposition, and it effectively reduced the chlorine content in the TiN film and the Cl element that was stuck on substrate surface was completely removed by the next cycle process for NH3 reactant gas."
paper2739,reaction_conditions,reaction_conditions.intermediate_species[2],HCl,"The surface saturation by pulsing reactant and purge gases caused the complete surface reaction during deposition, and it effectively reduced the chlorine content in the TiN film and the Cl element that was stuck on substrate surface was completely removed by the next cycle process for NH3 reactant gas."
paper2746,summary,summary.main_precursors[0],trimethylgallium (TMG),"Using reflectance-difference spectroscopy, we perform the first real-time spectroscopic investigation of the evolution of the (001) GaAs surface to cyclic and noncyclic exposures to atmospheric pressure H2, H2 and trimethylgallium, and H2 and AsH3 that simulate growth by atomic layer epitaxy."
paper2746,summary,summary.summary,The study investigates the real-time spectroscopic evolution of (001) GaAs surfaces during atomic layer epitaxy (ALE) using reflectance-difference spectroscopy (RDS). The results show complex surface reactions and highlight the importance of real-time measurements for understanding ALE processes.,"Using reflectance-difference spectroscopy, we perform the first real-time spectroscopic investigation of the evolution of the (001) GaAs surface to cyclic and noncyclic exposures to atmospheric pressure H2, H2 and trimethylgallium, and H2 and AsH3 that simulate growth by atomic layer epitaxy."
paper2746,target_material,target_material.target_material.material_name,Gallium Arsenide,The study investigates the real-time spectroscopic evolution of (001) GaAs surfaces during atomic layer epitaxy (ALE).
paper2746,precursor_coreactant,precursor_coreactant.precursors[0],trimethylgallium (TMG),"The study investigates the real-time spectroscopic evolution of (001) GaAs surfaces during atomic layer epitaxy (ALE) using exposures to atmospheric pressure H2, H2 and trimethylgallium, and H2 and AsH3."
paper2748,summary,summary.temperature_range,430-470°C,"We have investigated the surface morphologies of GaAs epilayers grown by atomic layer epitaxy (ALE) with atomic force microscopy (AFM) in air, GaAs epitaxial layers were prepared by the ALE technique using trimethylgallium and arsine in an ultrahigh vacuum chemical vapor deposition system, AFM images of ALE epilayers grown at temperatures of 430 and 470°C showed smooth surfaces with two-dimensional islands, Furthermore, surface morphology of ALE samples grown at 470°C was rougher than that at 430 °C presumably due to the desorption of arsenics at higher temperature, These results suggest that the films have been grown in migration-enhanced epitaxy-like mode rather than in an ideal self-limiting ALE mode."
paper2748,summary,summary.summary,"The study investigates the surface morphology of GaAs epilayers grown by atomic layer epitaxy (ALE) using trimethylgallium and arsine. AFM analysis reveals that the growth occurs in a migration-enhanced epitaxy (MEE)-like mode rather than an ideal self-limiting ALE mode, with surface roughness increasing at higher temperatures due to arsenic desorption.","We have investigated the surface morphologies of GaAs epilayers grown by atomic layer epitaxy (ALE) with atomic force microscopy (AFM) in air, GaAs epitaxial layers were prepared by the ALE technique using trimethylgallium and arsine in an ultrahigh vacuum chemical vapor deposition system, AFM images of ALE epilayers grown at temperatures of 430 and 470°C showed smooth surfaces with two-dimensional islands, Furthermore, surface morphology of ALE samples grown at 470°C was rougher than that at 430 °C presumably due to the desorption of arsenics at higher temperature, These results suggest that the films have been grown in migration-enhanced epitaxy-like mode rather than in an ideal self-limiting ALE mode."
paper2748,deposition_conditions,deposition_conditions.pressure,7-8×10−5 Torr,"AsH3 and TMG were admitted into the growth chamber for 20 and 10 s, respectively, These gases were then evacuated for 4 and 6 s, respectively."
paper2748,reaction_conditions,reaction_conditions.surface_mechanism_description,"The growth occurs in a migration-enhanced epitaxy (MEE)-like mode rather than an ideal self-limiting ALE mode, with surface roughness increasing at higher temperatures due to arsenic desorption.",These results suggest that the films have been grown in migration-enhanced epitaxy-like mode rather than in an ideal self-limiting ALE mode.
paper2751,summary,summary.process_type,plasma-enhanced atomic layer deposition (PE-ALD),"The growth rate of an SiO2 film on various metal–oxide (M–O) underlayers by plasma-enhanced atomic layer deposition (ALD) using tris(dimethylamino)silane precursor and O2 plasma gas is systematically investigated, and the effect of the difference in the electronegativity of the M–O underlayer on the ALD-SiO2 growth mechanism is also discussed."
paper2751,summary,summary.summary,"The study investigates the growth rate of SiO2 films on various metal–oxide (M–O) underlayers using plasma-enhanced atomic layer deposition (PE-ALD) with tris(dimethylamino)silane (TDMAS) as the precursor. The growth per cycle (GPC) values of the SiO2 films on different underlayers (HfO2, TiO2, Al2O3, and SiO2) are systematically analyzed, and a correlation between the GPC and the electronegativity difference of the M–O underlayers is established.","The growth rate of an SiO2 film on various metal–oxide (M–O) underlayers by plasma-enhanced atomic layer deposition (ALD) using tris(dimethylamino)silane precursor and O2 plasma gas is systematically investigated, and the effect of the difference in the electronegativity of the M–O underlayer on the ALD-SiO2 growth mechanism is also discussed."
paper2751,reaction_conditions,reaction_conditions.reaction_equations[0],–M–O* + Si(H)[N(CH3)2]3 → –M–O–Si[N(CH3)2]3*,"We propose an ALD-SiO2 growth mechanism based on these experimental data. Figure 8 shows a schematic illustration of the adsorption behavior of the TDMAS precursor on M–O underlayers. The Si atom of the TDMAS precursor is deprived of electrons by amino groups and has a low positive charge concentration. The O* atom of the M–O underlayer has a high negative charge because the metal atom has lower electronegativity than the O atom. Therefore, the Si atoms of the TDMAS precursor are selectively adsorbed toward the O* atoms on the surface of the M–O underlayer."
paper2751,substrate_info,substrate_info.pretreatment,native oxide SiO2 layer (1.5 nm thick),"HfO2, TiO2, and Al2O3 layers (30 nm thick), which were deposited by ALD, and a 1.5 nm thick native oxide SiO2 layer on Si substrates were prepared as M–O underlayers."
paper2752,summary,summary.summary,"The study investigates the growth rate and uniformity of vanadium dioxide (VO2) thin films using atomic layer deposition (ALD) with TEMA V and H2O. A novel multiple pulse mode is introduced to enhance growth rate while maintaining uniformity. The results show that multiple pulsing increases the growth rate compared to single pulsing, with comparable film quality.",The growth of vanadium dioxide (VO2) thin films using tetrakis (ethyl-methyl) amino vanadium (TEMA V) and H2O by atomic layer deposition (ALD) has been investigated as a function of the exposure dose and residence time. A novel multiple pulse mode has been employed to mitigate the small deposition rate brought about by the low vapor pressure of TEMA V. The Raman analysis and the electrical resistivity modulation of the VO2 thin films show that the films synthesized by the multiple pulse mode is comparable to the films synthesized by the conventional single pulse mode.
paper2752,substrate_info,substrate_info.substrate_material,n-type Si (100) wafers and thermal oxide on silicon (SiO2/Si),VO2 thin films were deposited on n-type Si (100) wafers (resistivity = 0.015 –0.025 Ω cm) and thermal oxide on silicon (SiO2/Si) substrates.
paper2767,summary,summary.temperature_range,177°C to 300°C,"The study demonstrates that W/Al2O3 nanolaminates synthesized via atomic layer deposition (ALD) and magnetron sputter deposition exhibit ultra-low thermal conductivity due to high interface density, which impedes heat transfer. The thermal conductivity was measured to be approximately 0.6 W m^-1 K^-1, significantly lower than that of amorphous oxides and strongly disordered crystalline oxides."
