paper_id,content_path,schema_valid_outputs,schema_invalid_outputs,non_empty_extractions_evaluable,grounded_extractions,extracted_values_evaluable,unsupported_values_proxy
paper2454,Data/paper2454/content.txt,8,0,8,4,31,2
paper2455,Data/paper2455/content.txt,8,0,8,2,36,9
paper2456,Data/paper2456/content.txt,8,0,8,5,30,5
paper2457,Data/paper2457/content.txt,8,0,8,3,43,9
paper2458,Data/paper2458/content.txt,8,0,8,5,40,5
paper2459,Data/paper2459/content.txt,8,0,8,3,34,8
paper246,Data/paper246/content.txt,8,0,8,4,22,5
paper2460,Data/paper2460/content.txt,8,0,8,6,33,9
paper2461,Data/paper2461/content.txt,8,0,8,4,38,11
paper2462,Data/paper2462/content.txt,8,0,8,4,26,5
paper2463,Data/paper2463/content.txt,8,0,8,5,42,7
paper2464,Data/paper2464/content.txt,8,0,8,5,23,8
paper2465,Data/paper2465/content.txt,8,0,8,4,27,6
paper2466,Data/paper2466/content.txt,8,0,8,4,29,6
paper2467,Data/paper2467/content.txt,8,0,8,2,24,7
paper2468,Data/paper2468/content.txt,8,0,8,0,29,10
paper2469,Data/paper2469/content.txt,8,0,8,1,26,8
paper247,Data/paper247/content.txt,8,0,8,3,43,5
paper2470,Data/paper2470/content.txt,8,0,8,1,36,12
paper2471,Data/paper2471/content.txt,8,0,8,5,26,7
paper2472,Data/paper2472/content.txt,8,0,8,2,29,3
paper2473,Data/paper2473/content.txt,8,0,8,3,30,9
paper2474,Data/paper2474/content.txt,8,0,8,4,20,5
paper2475,Data/paper2475/content.txt,8,0,8,6,36,7
paper2476,Data/paper2476/content.txt,8,0,8,2,43,12
paper2477,Data/paper2477/content.txt,8,0,8,2,34,5
paper2478,Data/paper2478/content.txt,8,0,8,1,30,8
paper2479,Data/paper2479/content.txt,8,0,8,5,44,5
paper248,Data/paper248/content.txt,8,0,8,3,42,9
paper2480,Data/paper2480/content.txt,8,0,8,3,37,5
paper2481,Data/paper2481/content.txt,8,0,8,2,40,7
paper2482,Data/paper2482/content.txt,8,0,8,4,26,4
paper2483,Data/paper2483/content.txt,8,0,8,6,28,5
paper2484,Data/paper2484/content.txt,8,0,8,7,23,5
paper2485,Data/paper2485/content.txt,8,0,8,5,22,3
paper2486,Data/paper2486/content.txt,8,0,8,3,34,13
paper2487,Data/paper2487/content.txt,8,0,8,1,36,4
paper2488,Data/paper2488/content.txt,8,0,8,3,27,3
paper2489,Data/paper2489/content.txt,8,0,8,6,28,3
paper249,Data/paper249/content.txt,8,0,8,4,32,5
paper2490,Data/paper2490/content.txt,8,0,8,6,35,8
paper2491,Data/paper2491/content.txt,8,0,8,6,36,8
paper2492,Data/paper2492/content.txt,8,0,8,3,44,3
paper2493,Data/paper2493/content.txt,8,0,8,5,34,7
paper2494,Data/paper2494/content.txt,8,0,8,6,31,4
paper2495,Data/paper2495/content.txt,8,0,8,5,20,3
paper2496,Data/paper2496/content.txt,8,0,8,5,27,5
paper2497,Data/paper2497/content.txt,8,0,8,2,27,4
paper2498,Data/paper2498/content.txt,8,0,8,7,22,2
paper2499,Data/paper2499/content.txt,8,0,8,1,34,4
paper25,Data/paper25/content.txt,8,0,8,0,16,16
paper250,Data/paper250/content.txt,8,0,8,3,34,5
paper2500,Data/paper2500/content.txt,8,0,8,3,36,10
paper2501,Data/paper2501/content.txt,8,0,8,5,36,8
paper2502,Data/paper2502/content.txt,8,0,8,5,33,7
paper2503,Data/paper2503/content.txt,8,0,8,3,35,5
paper2504,Data/paper2504/content.txt,8,0,8,5,30,5
paper2505,Data/paper2505/content.txt,8,0,8,2,50,10
paper2506,Data/paper2506/content.txt,8,0,8,4,29,6
paper2507,Data/paper2507/content.txt,8,0,8,4,30,3
paper2508,Data/paper2508/content.txt,8,0,8,4,26,8
paper2509,Data/paper2509/content.txt,8,0,8,5,31,7
paper251,Data/paper251/content.txt,8,0,8,3,27,12
paper2510,Data/paper2510/content.txt,8,0,8,4,22,3
paper2511,Data/paper2511/content.txt,8,0,8,5,34,5
paper2512,Data/paper2512/content.txt,8,0,8,4,30,4
paper2513,Data/paper2513/content.txt,8,0,8,7,34,6
paper2514,Data/paper2514/content.txt,8,0,8,4,38,6
paper2515,Data/paper2515/content.txt,8,0,8,5,34,4
paper2516,Data/paper2516/content.txt,8,0,8,5,27,5
paper2517,Data/paper2517/content.txt,8,0,8,7,33,2
paper2518,Data/paper2518/content.txt,8,0,8,4,41,6
paper2519,Data/paper2519/content.txt,8,0,8,1,31,4
paper252,Data/paper252/content.txt,8,0,8,1,26,15
paper2520,Data/paper2520/content.txt,8,0,8,0,34,8
paper2521,Data/paper2521/content.txt,8,0,8,4,33,10
paper2522,Data/paper2522/content.txt,8,0,8,3,37,6
paper2523,Data/paper2523/content.txt,8,0,8,2,36,3
paper2524,Data/paper2524/content.txt,8,0,8,3,34,3
paper2525,Data/paper2525/content.txt,8,0,8,6,38,10
paper2526,Data/paper2526/content.txt,8,0,8,4,29,10
paper2527,Data/paper2527/content.txt,8,0,8,1,30,5
paper2528,Data/paper2528/content.txt,8,0,8,2,38,15
paper2529,Data/paper2529/content.txt,8,0,8,1,39,5
paper253,Data/paper253/content.txt,8,0,8,2,32,4
paper2530,Data/paper2530/content.txt,8,0,8,1,40,5
paper2531,Data/paper2531/content.txt,8,0,8,6,25,3
paper2532,Data/paper2532/content.txt,8,0,8,1,31,9
paper2533,Data/paper2533/content.txt,8,0,8,1,33,13
paper2534,Data/paper2534/content.txt,8,0,8,1,31,5
paper2535,Data/paper2535/content.txt,8,0,8,4,37,6
paper2536,Data/paper2536/content.txt,8,0,8,1,33,7
paper2537,Data/paper2537/content.txt,8,0,8,0,35,3
paper2538,Data/paper2538/content.txt,8,0,8,1,38,4
paper2539,Data/paper2539/content.txt,8,0,8,2,37,11
paper254,Data/paper254/content.txt,8,0,8,4,31,8
paper2540,Data/paper2540/content.txt,8,0,8,3,31,5
paper2541,Data/paper2541/content.txt,8,0,8,1,36,8
paper2542,Data/paper2542/content.txt,8,0,8,2,26,4
paper2543,Data/paper2543/content.txt,8,0,8,0,30,7
paper2544,Data/paper2544/content.txt,8,0,8,2,34,8
paper2545,Data/paper2545/content.txt,8,0,8,4,38,4
paper2546,Data/paper2546/content.txt,8,0,8,3,32,9
paper2547,Data/paper2547/content.txt,8,0,8,2,37,6
paper2548,Data/paper2548/content.txt,8,0,8,4,31,6
paper2549,Data/paper2549/content.txt,8,0,8,2,35,15
paper255,Data/paper255/content.txt,8,0,8,3,27,3
paper2550,Data/paper2550/content.txt,8,0,8,2,27,7
paper2551,Data/paper2551/content.txt,8,0,8,1,39,4
paper2552,Data/paper2552/content.txt,8,0,8,4,36,8
paper2553,Data/paper2553/content.txt,8,0,8,3,33,10
paper2554,Data/paper2554/content.txt,8,0,8,1,44,12
paper2555,Data/paper2555/content.txt,8,0,8,1,31,10
paper2556,Data/paper2556/content.txt,8,0,8,2,42,12
paper2557,Data/paper2557/content.txt,8,0,8,2,26,5
paper2558,Data/paper2558/content.txt,8,0,8,4,29,7
paper2559,Data/paper2559/content.txt,8,0,8,1,30,9
paper256,Data/paper256/content.txt,8,0,8,5,30,5
paper2560,Data/paper2560/content.txt,8,0,8,3,27,4
paper2561,Data/paper2561/content.txt,8,0,8,5,29,5
paper2562,Data/paper2562/content.txt,8,0,8,3,22,3
paper2563,Data/paper2563/content.txt,8,0,8,4,26,11
paper2564,Data/paper2564/content.txt,8,0,8,2,32,9
paper2565,Data/paper2565/content.txt,8,0,8,3,35,7
paper2566,Data/paper2566/content.txt,8,0,8,3,33,18
paper2567,Data/paper2567/content.txt,8,0,8,1,34,16
paper2568,Data/paper2568/content.txt,8,0,8,1,31,6
paper2569,Data/paper2569/content.txt,8,0,8,0,25,6
paper257,Data/paper257/content.txt,8,0,8,4,27,13
paper2570,Data/paper2570/content.txt,8,0,8,1,36,11
paper2571,Data/paper2571/content.txt,8,0,8,2,31,6
paper2572,Data/paper2572/content.txt,8,0,8,3,37,9
paper2573,Data/paper2573/content.txt,8,0,8,1,34,8
paper2574,Data/paper2574/content.txt,8,0,8,3,29,8
paper2575,Data/paper2575/content.txt,8,0,8,1,31,12
paper2576,Data/paper2576/content.txt,8,0,8,0,30,7
paper2577,Data/paper2577/content.txt,8,0,8,0,28,8
paper2578,Data/paper2578/content.txt,8,0,8,1,30,13
paper2579,Data/paper2579/content.txt,8,0,8,2,34,12
paper258,Data/paper258/content.txt,8,0,8,6,23,6
paper2580,Data/paper2580/content.txt,8,0,8,2,45,16
paper2581,Data/paper2581/content.txt,8,0,8,0,35,10
paper2582,Data/paper2582/content.txt,8,0,8,4,38,9
paper2583,Data/paper2583/content.txt,8,0,8,0,40,12
paper2584,Data/paper2584/content.txt,8,0,8,5,44,11
paper2585,Data/paper2585/content.txt,8,0,8,3,35,12
paper2586,Data/paper2586/content.txt,8,0,8,2,40,15
paper2587,Data/paper2587/content.txt,8,0,8,2,36,8
paper2588,Data/paper2588/content.txt,8,0,8,3,33,8
paper2589,Data/paper2589/content.txt,8,0,8,3,44,6
paper259,Data/paper259/content.txt,8,0,8,4,21,6
paper2590,Data/paper2590/content.txt,8,0,8,1,36,5
paper2591,Data/paper2591/content.txt,8,0,8,4,29,7
paper2592,Data/paper2592/content.txt,8,0,8,3,29,4
paper2593,Data/paper2593/content.txt,8,0,8,4,30,5
paper2594,Data/paper2594/content.txt,8,0,8,4,35,6
paper2595,Data/paper2595/content.txt,8,0,8,4,41,13
paper2596,Data/paper2596/content.txt,8,0,8,3,41,8
paper2597,Data/paper2597/content.txt,8,0,8,4,32,6
paper2598,Data/paper2598/content.txt,8,0,8,3,34,7
paper2599,Data/paper2599/content.txt,8,0,8,4,32,6
paper26,Data/paper26/content.txt,8,0,8,0,16,16
paper260,Data/paper260/content.txt,8,0,8,4,32,11
paper2600,Data/paper2600/content.txt,8,0,8,2,38,14
paper2601,Data/paper2601/content.txt,8,0,8,2,40,13
paper2602,Data/paper2602/content.txt,8,0,8,5,34,11
paper2603,Data/paper2603/content.txt,8,0,8,4,32,5
paper2604,Data/paper2604/content.txt,8,0,8,3,29,7
paper2605,Data/paper2605/content.txt,8,0,8,4,33,5
paper2606,Data/paper2606/content.txt,8,0,8,6,34,5
paper2607,Data/paper2607/content.txt,8,0,8,3,34,7
paper2608,Data/paper2608/content.txt,8,0,8,2,25,5
paper2609,Data/paper2609/content.txt,8,0,8,3,39,10
paper261,Data/paper261/content.txt,8,0,8,3,25,6
paper2610,Data/paper2610/content.txt,8,0,8,3,27,3
paper2611,Data/paper2611/content.txt,8,0,8,3,37,5
paper2612,Data/paper2612/content.txt,8,0,8,5,38,6
paper2613,Data/paper2613/content.txt,8,0,8,1,30,3
paper2614,Data/paper2614/content.txt,8,0,8,5,30,4
paper2615,Data/paper2615/content.txt,8,0,8,2,34,8
paper2616,Data/paper2616/content.txt,8,0,8,4,35,4
paper2617,Data/paper2617/content.txt,8,0,8,5,36,4
paper2618,Data/paper2618/content.txt,8,0,8,4,28,7
paper2619,Data/paper2619/content.txt,8,0,8,4,37,9
paper262,Data/paper262/content.txt,8,0,8,6,22,6
paper2620,Data/paper2620/content.txt,8,0,8,2,32,7
paper2621,Data/paper2621/content.txt,8,0,8,4,29,5
paper2622,Data/paper2622/content.txt,8,0,8,5,22,5
paper2623,Data/paper2623/content.txt,8,0,8,4,28,3
paper2624,Data/paper2624/content.txt,8,0,8,3,39,8
paper2625,Data/paper2625/content.txt,8,0,8,3,37,8
paper2626,Data/paper2626/content.txt,8,0,8,3,41,5
paper2627,Data/paper2627/content.txt,8,0,8,3,41,11
paper2628,Data/paper2628/content.txt,8,0,8,1,31,10
paper2629,Data/paper2629/content.txt,8,0,8,6,35,3
paper263,Data/paper263/content.txt,8,0,8,3,26,7
paper2630,Data/paper2630/content.txt,8,0,8,4,39,13
paper2631,Data/paper2631/content.txt,8,0,8,2,32,3
paper2632,Data/paper2632/content.txt,8,0,8,5,34,9
paper2633,Data/paper2633/content.txt,8,0,8,5,39,6
paper2634,Data/paper2634/content.txt,8,0,8,3,37,7
paper2635,Data/paper2635/content.txt,8,0,8,3,35,8
paper2636,Data/paper2636/content.txt,8,0,8,2,37,5
paper2637,Data/paper2637/content.txt,8,0,8,4,37,5
paper2638,Data/paper2638/content.txt,8,0,8,2,35,8
paper2639,Data/paper2639/content.txt,8,0,8,3,32,8
paper264,Data/paper264/content.txt,8,0,8,3,29,2
paper2640,Data/paper2640/content.txt,8,0,8,1,31,4
paper2641,Data/paper2641/content.txt,8,0,8,4,33,3
paper2642,Data/paper2642/content.txt,8,0,8,5,37,7
paper2643,Data/paper2643/content.txt,8,0,8,4,35,5
paper2644,Data/paper2644/content.txt,8,0,8,3,33,11
paper2645,Data/paper2645/content.txt,8,0,8,6,33,3
paper2646,Data/paper2646/content.txt,8,0,8,2,44,6
paper2647,Data/paper2647/content.txt,8,0,8,5,33,6
paper2648,Data/paper2648/content.txt,8,0,8,3,35,8
paper2649,Data/paper2649/content.txt,8,0,8,4,33,9
paper265,Data/paper265/content.txt,8,0,8,5,25,14
paper2650,Data/paper2650/content.txt,8,0,8,3,54,9
paper2651,Data/paper2651/content.txt,8,0,8,2,35,6
paper2652,Data/paper2652/content.txt,8,0,8,3,34,8
paper2653,Data/paper2653/content.txt,8,0,8,4,38,7
paper2654,Data/paper2654/content.txt,8,0,8,4,30,6
paper2655,Data/paper2655/content.txt,8,0,8,5,28,6
paper2656,Data/paper2656/content.txt,8,0,8,4,33,4
paper2657,Data/paper2657/content.txt,8,0,8,3,35,6
paper2658,Data/paper2658/content.txt,8,0,8,4,35,7
paper2659,Data/paper2659/content.txt,8,0,8,2,33,8
paper266,Data/paper266/content.txt,8,0,8,2,33,10
paper2660,Data/paper2660/content.txt,8,0,8,6,27,3
paper2661,Data/paper2661/content.txt,8,0,8,3,32,9
paper2662,Data/paper2662/content.txt,8,0,8,4,41,6
paper2663,Data/paper2663/content.txt,8,0,8,3,36,6
paper2664,Data/paper2664/content.txt,8,0,8,4,36,7
paper2665,Data/paper2665/content.txt,8,0,8,2,45,11
paper2666,Data/paper2666/content.txt,8,0,8,3,33,4
paper2667,Data/paper2667/content.txt,8,0,8,5,34,6
paper2668,Data/paper2668/content.txt,8,0,8,1,52,12
paper2669,Data/paper2669/content.txt,8,0,8,3,40,11
paper267,Data/paper267/content.txt,8,0,8,2,26,5
paper2670,Data/paper2670/content.txt,8,0,8,4,36,7
paper2671,Data/paper2671/content.txt,8,0,8,3,35,3
paper2672,Data/paper2672/content.txt,8,0,8,3,39,9
paper2673,Data/paper2673/content.txt,8,0,8,3,33,4
paper2674,Data/paper2674/content.txt,8,0,8,4,37,9
paper2675,Data/paper2675/content.txt,8,0,8,2,44,10
paper2676,Data/paper2676/content.txt,8,0,8,3,49,12
paper2677,Data/paper2677/content.txt,8,0,8,6,31,5
paper2678,Data/paper2678/content.txt,8,0,8,3,36,5
paper2679,Data/paper2679/content.txt,8,0,8,5,27,5
paper268,Data/paper268/content.txt,8,0,8,4,22,4
paper2680,Data/paper2680/content.txt,8,0,8,3,34,5
paper2681,Data/paper2681/content.txt,8,0,8,4,39,10
paper2682,Data/paper2682/content.txt,8,0,8,3,43,10
paper2683,Data/paper2683/content.txt,8,0,8,3,35,6
paper2684,Data/paper2684/content.txt,8,0,8,3,35,5
paper2685,Data/paper2685/content.txt,8,0,8,3,30,4
paper2686,Data/paper2686/content.txt,8,0,8,2,41,5
paper2687,Data/paper2687/content.txt,8,0,8,4,25,6
paper2688,Data/paper2688/content.txt,8,0,8,3,40,7
paper2689,Data/paper2689/content.txt,8,0,8,3,34,5
paper269,Data/paper269/content.txt,8,0,8,7,28,5
paper2690,Data/paper2690/content.txt,8,0,8,5,34,7
paper2691,Data/paper2691/content.txt,8,0,8,6,38,3
paper2692,Data/paper2692/content.txt,8,0,8,4,48,10
paper2693,Data/paper2693/content.txt,8,0,8,4,40,7
paper2694,Data/paper2694/content.txt,8,0,8,3,32,6
paper2695,Data/paper2695/content.txt,8,0,8,4,35,4
paper2696,Data/paper2696/content.txt,8,0,8,4,37,5
paper2697,Data/paper2697/content.txt,8,0,8,3,30,6
paper2698,Data/paper2698/content.txt,8,0,8,4,34,5
paper2699,Data/paper2699/content.txt,8,0,8,3,42,10
paper27,Data/paper27/content.txt,8,0,8,0,16,16
paper270,Data/paper270/content.txt,8,0,8,7,28,4
paper2700,Data/paper2700/content.txt,8,0,8,3,39,5
paper2701,Data/paper2701/content.txt,8,0,8,3,33,4
paper2702,Data/paper2702/content.txt,8,0,8,2,38,9
paper2703,Data/paper2703/content.txt,8,0,8,4,39,7
paper2704,Data/paper2704/content.txt,8,0,8,6,39,4
paper2705,Data/paper2705/content.txt,8,0,8,7,36,5
paper2706,Data/paper2706/content.txt,8,0,8,4,39,9
paper2707,Data/paper2707/content.txt,8,0,8,4,36,9
paper2708,Data/paper2708/content.txt,8,0,8,6,30,3
paper2709,Data/paper2709/content.txt,8,0,8,3,43,9
paper271,Data/paper271/content.txt,8,0,8,6,30,6
paper2710,Data/paper2710/content.txt,8,0,8,5,45,5
paper2711,Data/paper2711/content.txt,8,0,8,1,35,6
paper2712,Data/paper2712/content.txt,8,0,8,3,39,5
paper2713,Data/paper2713/content.txt,8,0,8,3,29,8
paper2714,Data/paper2714/content.txt,8,0,8,4,55,13
paper2715,Data/paper2715/content.txt,8,0,8,3,41,7
paper2716,Data/paper2716/content.txt,8,0,8,5,39,2
paper2717,Data/paper2717/content.txt,8,0,8,4,33,9
paper2718,Data/paper2718/content.txt,8,0,8,4,39,5
paper2719,Data/paper2719/content.txt,8,0,8,7,31,4
paper272,Data/paper272/content.txt,8,0,8,6,31,4
paper2720,Data/paper2720/content.txt,8,0,8,4,34,6
paper2721,Data/paper2721/content.txt,8,0,8,5,37,3
paper2722,Data/paper2722/content.txt,8,0,8,3,34,2
paper2723,Data/paper2723/content.txt,8,0,8,3,44,3
paper2724,Data/paper2724/content.txt,8,0,8,3,43,8
paper2725,Data/paper2725/content.txt,8,0,8,3,43,6
paper2726,Data/paper2726/content.txt,8,0,8,5,25,5
paper2727,Data/paper2727/content.txt,8,0,8,4,31,13
paper2728,Data/paper2728/content.txt,8,0,8,4,28,12
paper2729,Data/paper2729/content.txt,8,0,8,3,21,8
paper273,Data/paper273/content.txt,8,0,8,5,31,7
paper2730,Data/paper2730/content.txt,8,0,8,4,31,3
paper2731,Data/paper2731/content.txt,8,0,8,4,37,12
paper2732,Data/paper2732/content.txt,8,0,8,6,31,5
paper2733,Data/paper2733/content.txt,8,0,8,4,37,9
paper2734,Data/paper2734/content.txt,8,0,8,7,33,15
paper2735,Data/paper2735/content.txt,8,0,8,5,34,8
paper2736,Data/paper2736/content.txt,8,0,8,3,30,11
paper2737,Data/paper2737/content.txt,8,0,8,7,29,7
paper2738,Data/paper2738/content.txt,8,0,8,2,32,8
paper2739,Data/paper2739/content.txt,8,0,8,5,34,3
paper274,Data/paper274/content.txt,8,0,8,3,25,7
paper2740,Data/paper2740/content.txt,8,0,8,4,21,6
paper2741,Data/paper2741/content.txt,8,0,8,3,36,4
paper2742,Data/paper2742/content.txt,8,0,8,3,21,7
paper2743,Data/paper2743/content.txt,8,0,8,2,38,6
paper2744,Data/paper2744/content.txt,8,0,8,2,33,5
paper2745,Data/paper2745/content.txt,8,0,8,4,28,4
paper2746,Data/paper2746/content.txt,8,0,8,5,26,6
paper2747,Data/paper2747/content.txt,8,0,8,1,26,7
paper2748,Data/paper2748/content.txt,8,0,8,4,29,7
paper2749,Data/paper2749/content.txt,8,0,8,3,32,2
paper275,Data/paper275/content.txt,8,0,8,4,34,7
paper2750,Data/paper2750/content.txt,8,0,8,4,45,7
paper2751,Data/paper2751/content.txt,8,0,8,6,27,3
paper2752,Data/paper2752/content.txt,8,0,8,6,32,7
paper2753,Data/paper2753/content.txt,8,0,8,2,41,7
paper2754,Data/paper2754/content.txt,8,0,8,4,34,4
paper2755,Data/paper2755/content.txt,8,0,8,2,36,10
paper2756,Data/paper2756/content.txt,8,0,8,3,38,3
paper2757,Data/paper2757/content.txt,8,0,8,5,38,5
paper2758,Data/paper2758/content.txt,8,0,8,4,42,4
paper2759,Data/paper2759/content.txt,8,0,8,3,38,8
paper276,Data/paper276/content.txt,8,0,8,4,27,5
paper2760,Data/paper2760/content.txt,8,0,8,3,37,4
paper2761,Data/paper2761/content.txt,8,0,8,1,29,12
paper2762,Data/paper2762/content.txt,8,0,8,4,38,6
paper2763,Data/paper2763/content.txt,8,0,8,3,34,7
paper2764,Data/paper2764/content.txt,8,0,8,3,36,5
paper2765,Data/paper2765/content.txt,8,0,8,4,30,10
paper2766,Data/paper2766/content.txt,8,0,8,3,41,11
paper2767,Data/paper2767/content.txt,8,0,8,1,27,3
paper2768,Data/paper2768/content.txt,8,0,8,7,37,14
paper2769,Data/paper2769/content.txt,8,0,8,0,39,13
paper277,Data/paper277/content.txt,8,0,8,4,32,8
paper2770,Data/paper2770/content.txt,8,0,8,4,40,19
paper2771,Data/paper2771/content.txt,8,0,8,6,25,8
paper2772,Data/paper2772/content.txt,8,0,8,4,36,7
paper2773,Data/paper2773/content.txt,8,0,8,7,35,10
paper2774,Data/paper2774/content.txt,8,0,8,3,31,11
paper2775,Data/paper2775/content.txt,8,0,8,5,37,13
paper2776,Data/paper2776/content.txt,8,0,8,4,34,10
paper2777,Data/paper2777/content.txt,8,0,8,4,33,7
paper2778,Data/paper2778/content.txt,8,0,8,4,32,4
paper2779,Data/paper2779/content.txt,8,0,8,5,34,7
paper278,Data/paper278/content.txt,8,0,8,4,33,6
paper2780,Data/paper2780/content.txt,8,0,8,4,32,8
paper2781,Data/paper2781/content.txt,8,0,8,3,42,9
paper2782,Data/paper2782/content.txt,8,0,8,5,40,6
paper2783,Data/paper2783/content.txt,8,0,8,3,26,7
paper2784,Data/paper2784/content.txt,8,0,8,1,22,8
paper2785,Data/paper2785/content.txt,8,0,8,6,27,4
paper2786,Data/paper2786/content.txt,8,0,8,5,37,11
paper2787,Data/paper2787/content.txt,8,0,8,2,42,5
paper2788,Data/paper2788/content.txt,8,0,8,6,23,5
paper2789,Data/paper2789/content.txt,8,0,8,4,26,8
paper279,Data/paper279/content.txt,8,0,8,5,45,12
paper2790,Data/paper2790/content.txt,8,0,8,2,29,6
paper2791,Data/paper2791/content.txt,8,0,8,2,29,9
paper2792,Data/paper2792/content.txt,8,0,8,3,29,11
paper2793,Data/paper2793/content.txt,8,0,8,4,29,7
paper2794,Data/paper2794/content.txt,8,0,8,0,34,8
paper2795,Data/paper2795/content.txt,8,0,8,5,30,5
paper2796,Data/paper2796/content.txt,8,0,8,3,13,9
paper2797,Data/paper2797/content.txt,8,0,8,3,14,10
paper2798,Data/paper2798/content.txt,8,0,8,3,15,14
paper2799,Data/paper2799/content.txt,8,0,8,3,15,11
paper28,Data/paper28/content.txt,8,0,8,0,14,14
paper280,Data/paper280/content.txt,8,0,8,5,31,4
paper2800,Data/paper2800/content.txt,8,0,8,3,16,11
paper2801,Data/paper2801/content.txt,8,0,8,3,14,12
paper2802,Data/paper2802/content.txt,8,0,8,2,14,9
paper2803,Data/paper2803/content.txt,8,0,8,3,15,13
paper2804,Data/paper2804/content.txt,8,0,8,4,16,10
paper2805,Data/paper2805/content.txt,8,0,8,3,15,13
paper2806,Data/paper2806/content.txt,8,0,8,4,15,10
paper2807,Data/paper2807/content.txt,8,0,8,1,13,9
paper2808,Data/paper2808/content.txt,8,0,8,3,16,9
paper2809,Data/paper2809/content.txt,8,0,8,3,15,13
paper281,Data/paper281/content.txt,8,0,8,4,30,7
paper2810,Data/paper2810/content.txt,8,0,8,3,12,10
paper2811,Data/paper2811/content.txt,8,0,8,3,15,13
paper2812,Data/paper2812/content.txt,8,0,8,0,8,8
paper2813,Data/paper2813/content.txt,8,0,8,3,15,10
paper2814,Data/paper2814/content.txt,8,0,8,2,13,10
paper2815,Data/paper2815/content.txt,8,0,8,3,14,9
paper2816,Data/paper2816/content.txt,8,0,8,1,8,8
paper2817,Data/paper2817/content.txt,8,0,8,3,15,12
paper2818,Data/paper2818/content.txt,8,0,8,3,14,10
paper2819,Data/paper2819/content.txt,8,0,8,3,14,11
paper282,Data/paper282/content.txt,8,0,8,3,32,10
paper2820,Data/paper2820/content.txt,8,0,8,3,15,13
paper2821,Data/paper2821/content.txt,8,0,8,3,17,10
paper2822,Data/paper2822/content.txt,8,0,8,3,14,8
paper2823,Data/paper2823/content.txt,8,0,8,3,18,10
paper2824,Data/paper2824/content.txt,8,0,8,3,14,12
paper2825,Data/paper2825/content.txt,8,0,8,0,9,8
paper2826,Data/paper2826/content.txt,8,0,8,3,14,11
paper2827,Data/paper2827/content.txt,8,0,8,3,15,12
paper2828,Data/paper2828/content.txt,8,0,8,3,16,4
paper2829,Data/paper2829/content.txt,8,0,8,3,14,11
paper283,Data/paper283/content.txt,8,0,8,2,25,4
paper2830,Data/paper2830/content.txt,8,0,8,2,15,10
paper2831,Data/paper2831/content.txt,8,0,8,5,15,9
paper2832,Data/paper2832/content.txt,8,0,8,3,13,12
paper2833,Data/paper2833/content.txt,8,0,8,3,15,8
paper2834,Data/paper2834/content.txt,8,0,8,4,14,10
paper2835,Data/paper2835/content.txt,8,0,8,1,11,9
paper2836,Data/paper2836/content.txt,8,0,8,3,14,11
paper2837,Data/paper2837/content.txt,8,0,8,2,9,9
paper2838,Data/paper2838/content.txt,8,0,8,1,8,8
paper2839,Data/paper2839/content.txt,8,0,8,2,15,10
paper284,Data/paper284/content.txt,8,0,8,5,41,5
paper2840,Data/paper2840/content.txt,8,0,8,4,16,12
paper2841,Data/paper2841/content.txt,8,0,8,5,20,7
paper2842,Data/paper2842/content.txt,8,0,8,3,15,10
paper2843,Data/paper2843/content.txt,8,0,8,3,14,10
paper2844,Data/paper2844/content.txt,8,0,8,4,15,9
paper2845,Data/paper2845/content.txt,8,0,8,6,24,4
paper2846,Data/paper2846/content.txt,8,0,8,5,22,6
paper2847,Data/paper2847/content.txt,8,0,8,5,28,7
paper2848,Data/paper2848/content.txt,8,0,8,5,27,4
paper2849,Data/paper2849/content.txt,8,0,8,2,28,8
paper285,Data/paper285/content.txt,8,0,8,3,45,12
paper2850,Data/paper2850/content.txt,8,0,8,5,32,9
paper2851,Data/paper2851/content.txt,8,0,8,7,30,8
paper2852,Data/paper2852/content.txt,8,0,8,5,26,4
paper2853,Data/paper2853/content.txt,8,0,8,4,33,2
paper2854,Data/paper2854/content.txt,8,0,8,4,25,6
paper2855,Data/paper2855/content.txt,8,0,8,2,32,2
paper2856,Data/paper2856/content.txt,8,0,8,6,31,7
paper2857,Data/paper2857/content.txt,8,0,8,3,34,3
paper2858,Data/paper2858/content.txt,8,0,8,3,28,7
paper2859,Data/paper2859/content.txt,8,0,8,4,33,7
paper286,Data/paper286/content.txt,8,0,8,4,32,11
paper2860,Data/paper2860/content.txt,8,0,8,1,10,8
paper2861,Data/paper2861/content.txt,8,0,8,5,31,6
paper2862,Data/paper2862/content.txt,8,0,8,3,24,7
paper2863,Data/paper2863/content.txt,8,0,8,1,20,15
paper2864,Data/paper2864/content.txt,8,0,8,3,24,7
paper2865,Data/paper2865/content.txt,8,0,8,3,26,5
paper2866,Data/paper2866/content.txt,8,0,8,5,30,5
paper2867,Data/paper2867/content.txt,8,0,8,2,15,14
paper2868,Data/paper2868/content.txt,8,0,8,6,25,6
paper2869,Data/paper2869/content.txt,8,0,8,5,35,7
paper287,Data/paper287/content.txt,8,0,8,6,31,4
paper2870,Data/paper2870/content.txt,8,0,8,4,34,3
paper2871,Data/paper2871/content.txt,8,0,8,4,33,5
paper2872,Data/paper2872/content.txt,8,0,8,6,29,5
paper2873,Data/paper2873/content.txt,8,0,8,1,34,7
paper2874,Data/paper2874/content.txt,8,0,8,3,13,9
